analysis	anchor_gene	candidate_gene	rank	distance	anchor_length_quintile	candidate_length_quintile	expansion_rule	selected_count	selected_prop
PRIMARY_K50	PTPRC	LRRK2	4	0.33300883461677144	5	5	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	PTPRC	BMP5	5	0.3854504070634494	5	5	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PTPRC	ROCK1	6	0.40920443761245234	5	5	PRIMARY_K50_50	215	0.0215
PRIMARY_K50	PTPRC	ROCK2	7	0.42238453521270075	5	5	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	PTPRC	VPS54	8	0.4248450780080657	5	5	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	PTPRC	CUL3	9	0.42852954661448633	5	5	PRIMARY_K50_50	175	0.0175
PRIMARY_K50	PTPRC	PIK3C3	10	0.4624303892475712	5	5	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	PTPRC	ATM	11	0.4682847925279891	5	5	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	PTPRC	MEF2C	12	0.46874501218296166	5	5	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	PTPRC	APC	13	0.4748309695874285	5	5	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	PTPRC	PSMD14	14	0.4976351584436696	5	5	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	PTPRC	TWIST1	15	0.49784024898789914	5	5	PRIMARY_K50_50	214	0.0214
PRIMARY_K50	PTPRC	JAK2	16	0.5046661989919337	5	5	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	PTPRC	QKI	17	0.5074623440243952	5	5	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	PTPRC	RB1	18	0.5077486003674413	5	5	PRIMARY_K50_50	174	0.0174
PRIMARY_K50	PTPRC	ADAM10	19	0.5274242466065547	5	5	PRIMARY_K50_50	192	0.0192
PRIMARY_K50	PTPRC	OPA1	20	0.5392263705063359	5	5	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	PTPRC	NFKB1	21	0.5413049197226146	5	5	PRIMARY_K50_50	192	0.0192
PRIMARY_K50	PTPRC	ITGAV	22	0.5423599619333859	5	5	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	PTPRC	SLC12A2	23	0.5438991916578465	5	5	PRIMARY_K50_50	247	0.0247
PRIMARY_K50	PTPRC	SMAD2	24	0.5566964859032223	5	5	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	PTPRC	SOS1	25	0.5623420086438563	5	5	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	PTPRC	ATR	26	0.570949319475901	5	5	PRIMARY_K50_50	226	0.0226
PRIMARY_K50	PTPRC	ITGA2	27	0.5797600074520741	5	5	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PTPRC	PPARG	28	0.5828144522284279	5	5	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	PTPRC	NIPBL	29	0.5969582142583854	5	5	PRIMARY_K50_50	175	0.0175
PRIMARY_K50	PTPRC	ATP7A	30	0.5975713877897906	5	5	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	PTPRC	DLG1	31	0.6054172968270098	5	5	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	PTPRC	RTN4	32	0.6062923458634999	5	5	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	PTPRC	CLASP2	33	0.6233164619041637	5	5	PRIMARY_K50_50	219	0.0219
PRIMARY_K50	PTPRC	ITGB1	34	0.6267163820377625	5	5	PRIMARY_K50_50	211	0.0211
PRIMARY_K50	PTPRC	PTN	35	0.6342433497728224	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PTPRC	FBXW7	36	0.6349529474539025	5	5	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	PTPRC	WNK1	37	0.6444817432541542	5	5	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	PTPRC	PLA2G4A	38	0.6615011835691597	5	5	PRIMARY_K50_50	190	0.019
PRIMARY_K50	PTPRC	CR1	39	0.6691821694167668	5	5	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	PTPRC	PIKFYVE	40	0.6695972361630431	5	5	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PTPRC	MAPK8	41	0.6707006180889168	5	5	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	PTPRC	CD36	42	0.6779788658194323	5	5	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	PTPRC	EGF	43	0.6856640677532484	5	5	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	PTPRC	CRY1	44	0.6886190666391244	5	5	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	PTPRC	ANGPT1	45	0.6910610287792781	5	5	PRIMARY_K50_50	180	0.018
PRIMARY_K50	PTPRC	CPS1	46	0.6961607173528181	5	5	PRIMARY_K50_50	219	0.0219
PRIMARY_K50	PTPRC	PRKACB	47	0.696773489230326	5	5	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	PTPRC	YAP1	48	0.6993998027491525	5	5	PRIMARY_K50_50	190	0.019
PRIMARY_K50	PTPRC	DAB2	49	0.6999147821075593	5	5	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	PTPRC	CDC73	50	0.7032376377128192	5	5	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	SLC7A7	TM9SF4	1	0.02979783325482178	4	4	PRIMARY_K50_50	209	0.0209
PRIMARY_K50	SLC7A7	GM2A	2	0.04878418646743009	4	4	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	SLC7A7	BCO1	3	0.06390560535877224	4	4	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	SLC7A7	CNGA3	4	0.09622910973679732	4	4	PRIMARY_K50_50	214	0.0214
PRIMARY_K50	SLC7A7	NCMAP	5	0.10053490682564516	4	4	PRIMARY_K50_50	215	0.0215
PRIMARY_K50	SLC7A7	LCT	6	0.11693391019324595	4	4	PRIMARY_K50_50	190	0.019
PRIMARY_K50	SLC7A7	RUFY1	7	0.12580271560303766	4	4	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	SLC7A7	CCDC92	8	0.1317759218342566	4	4	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	SLC7A7	EPHX2	9	0.13209091609643264	4	4	PRIMARY_K50_50	174	0.0174
PRIMARY_K50	SLC7A7	BEND3	10	0.1365863717625875	4	4	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	SLC7A7	CACNG5	11	0.14721896018588554	4	4	PRIMARY_K50_50	217	0.0217
PRIMARY_K50	SLC7A7	ADGRE2	12	0.1519896096154611	4	4	PRIMARY_K50_50	211	0.0211
PRIMARY_K50	SLC7A7	PXYLP1	13	0.15380784119868407	4	4	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	SLC7A7	COL17A1	14	0.1584670779166067	4	4	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	SLC7A7	PTAFR	15	0.15931102882028503	4	4	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	SLC7A7	SCAMP5	16	0.15941026085532353	4	4	PRIMARY_K50_50	209	0.0209
PRIMARY_K50	SLC7A7	MFSD2B	17	0.16335528597020538	4	4	PRIMARY_K50_50	183	0.0183
PRIMARY_K50	SLC7A7	KIF9	18	0.16975299853323514	4	4	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	SLC7A7	SAMM50	19	0.17057868690460637	4	4	PRIMARY_K50_50	209	0.0209
PRIMARY_K50	SLC7A7	NELFA	20	0.1727702068647228	4	4	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	SLC7A7	PYY	21	0.17295011553736966	4	4	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	SLC7A7	USP39	22	0.1775234105484798	4	4	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	SLC7A7	FABP6	23	0.18018600705350155	4	4	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	SLC7A7	PEX26	24	0.180589882806855	4	4	PRIMARY_K50_50	231	0.0231
PRIMARY_K50	SLC7A7	GPR161	25	0.18183926482192594	4	4	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	SLC7A7	MCM3AP	26	0.18349415611212566	4	4	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	SLC7A7	GGA2	27	0.184752618468931	4	4	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	SLC7A7	STAG3	28	0.1847606461702206	4	4	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	SLC7A7	COG7	29	0.1870398866111378	4	4	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	SLC7A7	ZFYVE1	30	0.1875301500617064	4	4	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	SLC7A7	CD99	31	0.19052557503486392	4	4	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	SLC7A7	TGM3	32	0.19224949688090404	4	4	PRIMARY_K50_50	172	0.0172
PRIMARY_K50	SLC7A7	THOC5	33	0.19287360046646063	4	4	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	SLC7A7	CCDC63	34	0.19336119112234704	4	4	PRIMARY_K50_50	217	0.0217
PRIMARY_K50	SLC7A7	SYT6	35	0.19437757047314144	4	4	PRIMARY_K50_50	200	0.02
PRIMARY_K50	SLC7A7	DBF4B	36	0.19506918137393967	4	4	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	SLC7A7	STIMATE	37	0.1988868137404096	4	4	PRIMARY_K50_50	211	0.0211
PRIMARY_K50	SLC7A7	EIF3C	38	0.2014104049460349	4	4	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	SLC7A7	SLC6A2	39	0.2017581070747213	4	4	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	SLC7A7	IL21R	40	0.20195110838904737	4	4	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	SLC7A7	TRIM16	41	0.20270462846621298	4	4	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	SLC7A7	SLC25A20	42	0.20297345032748756	4	4	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	SLC7A7	PARP16	43	0.20301977540344268	4	4	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	SLC7A7	PNPLA1	44	0.2043072462140405	4	4	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	SLC7A7	GPR143	45	0.2052690110510907	4	4	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	SLC7A7	RCSD1	46	0.2066433563643484	4	4	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	SLC7A7	LHFPL4	47	0.21042299221789054	4	4	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	SLC7A7	CLN6	48	0.21451063529973952	4	4	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	SLC7A7	USP22	49	0.21633679309977336	4	4	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	SLC7A7	FYCO1	50	0.21745215193541556	4	4	PRIMARY_K50_50	231	0.0231
PRIMARY_K50	SRPRA	HSPA1L	1	0.084998752869172	1	1	PRIMARY_K50_50	170	0.017
PRIMARY_K50	SRPRA	KRT9	2	0.10190078326652337	1	1	PRIMARY_K50_50	219	0.0219
PRIMARY_K50	SRPRA	SMCP	3	0.11246687218954225	1	1	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	SRPRA	RNF183	4	0.11723547109975276	1	1	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	SRPRA	BRF2	5	0.126991371587011	1	1	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	SRPRA	TIMM22	6	0.1310689256420965	1	1	PRIMARY_K50_50	180	0.018
PRIMARY_K50	SRPRA	TRAPPC4	7	0.13781387086720964	1	1	PRIMARY_K50_50	230	0.023
PRIMARY_K50	SRPRA	SETD6	8	0.14010835982869937	1	1	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	SRPRA	GPX7	9	0.14118116096778682	1	1	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	SRPRA	IL24	10	0.14461436563546468	1	1	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	SRPRA	MUC21	11	0.14827349052132002	1	1	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	SRPRA	HSPB2	12	0.15254274072443985	1	1	PRIMARY_K50_50	214	0.0214
PRIMARY_K50	SRPRA	MARCKS	13	0.1534784777551672	1	1	PRIMARY_K50_50	220	0.022
PRIMARY_K50	SRPRA	GOT1L1	14	0.15910326968619112	1	1	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	SRPRA	YRDC	15	0.1604566985678613	1	1	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	SRPRA	GJB2	16	0.1661605531108613	1	1	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	SRPRA	ABHD1	17	0.1693300454454553	1	1	PRIMARY_K50_50	211	0.0211
PRIMARY_K50	SRPRA	AWAT1	18	0.17226273723548058	1	1	PRIMARY_K50_50	232	0.0232
PRIMARY_K50	SRPRA	SSTR2	19	0.17972079626442278	1	1	PRIMARY_K50_50	164	0.0164
PRIMARY_K50	SRPRA	ERAL1	20	0.18345660519352444	1	1	PRIMARY_K50_50	192	0.0192
PRIMARY_K50	SRPRA	KRT6C	21	0.200350086547923	1	1	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	SRPRA	DBI	22	0.20477264986885488	1	1	PRIMARY_K50_50	234	0.0234
PRIMARY_K50	SRPRA	RPUSD2	23	0.20495154401031712	1	1	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	SRPRA	ACOT1	24	0.21420389096800294	1	1	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	SRPRA	MRPL2	25	0.2148567540538474	1	1	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	SRPRA	RAB5IF	26	0.22171901893593385	1	1	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	SRPRA	KRT34	27	0.2239766590517604	1	1	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	SRPRA	DCTN3	28	0.2251534482794386	1	1	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	SRPRA	RFLNB	29	0.23047809003076772	1	1	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	SRPRA	RGS16	30	0.23818989062253285	1	1	PRIMARY_K50_50	228	0.0228
PRIMARY_K50	SRPRA	ALDH1B1	31	0.24490274563484934	1	1	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	SRPRA	TREML1	32	0.2465785355608394	1	1	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	SRPRA	CD93	33	0.24749242644642835	1	1	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	SRPRA	CNPY4	34	0.25096725984337825	1	1	PRIMARY_K50_50	182	0.0182
PRIMARY_K50	SRPRA	BHLHE41	35	0.2556281903990297	1	1	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	SRPRA	IRF2BP2	36	0.26037432937727517	1	1	PRIMARY_K50_50	180	0.018
PRIMARY_K50	SRPRA	HP	37	0.2621121666155783	1	1	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	SRPRA	BHLHE40	38	0.26486707467892406	1	1	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	SRPRA	MPZ	39	0.2676602337427515	1	1	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	SRPRA	IDH3B	40	0.26970153004743225	1	1	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	SRPRA	CYB5D1	41	0.27260175769711215	1	1	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	SRPRA	CHRAC1	42	0.2764141592421176	1	1	PRIMARY_K50_50	173	0.0173
PRIMARY_K50	SRPRA	HEXIM1	43	0.2778184370323533	1	1	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	SRPRA	KRT6B	44	0.2793918521460722	1	1	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	SRPRA	B4GALT3	45	0.28296619329024447	1	1	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	SRPRA	MRPS16	46	0.2835043108970749	1	1	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	SRPRA	MRPS17	47	0.28592423178268994	1	1	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	SRPRA	TSR2	48	0.29029726804684614	1	1	PRIMARY_K50_50	190	0.019
PRIMARY_K50	SRPRA	CDC50B	49	0.29404215521953025	1	1	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	SRPRA	PCBD1	50	0.2952616646068349	1	1	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	TET2	MON2	1	0.04693212645375871	5	5	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	TET2	HBS1L	2	0.0763622583462913	5	5	PRIMARY_K50_50	192	0.0192
PRIMARY_K50	TET2	FCHO2	3	0.09447415843250118	5	5	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	TET2	DNAJC13	4	0.10130528604981248	5	5	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	TET2	ARHGAP12	5	0.10612731446266789	5	5	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	TET2	COL12A1	6	0.10738508458515446	5	5	PRIMARY_K50_50	172	0.0172
PRIMARY_K50	TET2	ITGB3BP	7	0.11158724960417082	5	5	PRIMARY_K50_50	222	0.0222
PRIMARY_K50	TET2	CD2AP	8	0.11303336557056286	5	5	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	TET2	PIGK	9	0.11399772590530087	5	5	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	TET2	CERT1	10	0.12325173429859104	5	5	PRIMARY_K50_50	184	0.0184
PRIMARY_K50	TET2	PIGN	11	0.12640540928313712	5	5	PRIMARY_K50_50	221	0.0221
PRIMARY_K50	TET2	ARFIP1	12	0.13316929778255776	5	5	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	TET2	GLCE	13	0.13663597088516238	5	5	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	TET2	MSH4	14	0.13841227936874512	5	5	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	TET2	SAMTOR	15	0.13958237789237157	5	5	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	TET2	SLCO1A2	16	0.14425710650158133	5	5	PRIMARY_K50_50	209	0.0209
PRIMARY_K50	TET2	PRKG2	17	0.14429926497884601	5	5	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	TET2	GRXCR1	18	0.14488971004987922	5	5	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	TET2	SESTD1	19	0.15221512138978024	5	5	PRIMARY_K50_50	222	0.0222
PRIMARY_K50	TET2	PAWR	20	0.15308452881604862	5	5	PRIMARY_K50_50	215	0.0215
PRIMARY_K50	TET2	SLC9B1	21	0.1535260160376611	5	5	PRIMARY_K50_50	217	0.0217
PRIMARY_K50	TET2	PLPPR5	22	0.15496291104381968	5	5	PRIMARY_K50_50	214	0.0214
PRIMARY_K50	TET2	PPP1R12A	23	0.15507999360969704	5	5	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	TET2	SLC9C1	24	0.15603247825665803	5	5	PRIMARY_K50_50	211	0.0211
PRIMARY_K50	TET2	APLF	25	0.1562923966317741	5	5	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	TET2	MARK1	26	0.16030437951216822	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	TET2	GABRA6	27	0.1607836410831627	5	5	PRIMARY_K50_50	217	0.0217
PRIMARY_K50	TET2	USP9Y	28	0.16535455469345114	5	5	PRIMARY_K50_50	178	0.0178
PRIMARY_K50	TET2	MTREX	29	0.1670953108085044	5	5	PRIMARY_K50_50	176	0.0176
PRIMARY_K50	TET2	STT3B	30	0.17422492460682537	5	5	PRIMARY_K50_50	179	0.0179
PRIMARY_K50	TET2	VCAN	31	0.1775437771220998	5	5	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	TET2	OTOGL	32	0.1878977785733085	5	5	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	TET2	SNAP91	33	0.1884201605575365	5	5	PRIMARY_K50_50	183	0.0183
PRIMARY_K50	TET2	PDHX	34	0.19131963755902542	5	5	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	TET2	HFM1	35	0.1924655811871129	5	5	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	TET2	CATSPERT	36	0.2002045005767208	5	5	PRIMARY_K50_50	211	0.0211
PRIMARY_K50	TET2	LMBRD1	37	0.20025622601312096	5	5	PRIMARY_K50_50	215	0.0215
PRIMARY_K50	TET2	RAD54B	38	0.20147501274834684	5	5	PRIMARY_K50_50	177	0.0177
PRIMARY_K50	TET2	DDX60	39	0.2030049592309079	5	5	PRIMARY_K50_50	184	0.0184
PRIMARY_K50	TET2	ABCC9	40	0.2068338598536436	5	5	PRIMARY_K50_50	211	0.0211
PRIMARY_K50	TET2	PLSCR2	41	0.20919796267510166	5	5	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	TET2	CEP152	42	0.2105604108370963	5	5	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	TET2	IFT80	43	0.21502896769090554	5	5	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	TET2	DMXL2	44	0.21509844821683455	5	5	PRIMARY_K50_50	227	0.0227
PRIMARY_K50	TET2	EEA1	45	0.21630943056595078	5	5	PRIMARY_K50_50	184	0.0184
PRIMARY_K50	TET2	GLCCI1	46	0.21933890785212906	5	5	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	TET2	CEP83	47	0.22086529329832977	5	5	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	TET2	MAN2A1	48	0.22354263834036764	5	5	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	TET2	LDHB	49	0.22486558532447018	5	5	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	TET2	CALCR	50	0.22572738229357583	5	5	PRIMARY_K50_50	178	0.0178
PRIMARY_K50	TOP2B	STXBP3	1	0.12252666448357456	4	4	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	TOP2B	ABCD2	2	0.1266881395329229	4	4	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	TOP2B	HGF	3	0.14101816802030168	4	4	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	TOP2B	WASL	4	0.1582653917144602	4	4	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	TOP2B	FGF7	5	0.17199385611968507	4	4	PRIMARY_K50_50	230	0.023
PRIMARY_K50	TOP2B	IFIH1	6	0.19136270428705712	4	4	PRIMARY_K50_50	180	0.018
PRIMARY_K50	TOP2B	PAQR3	7	0.19145332507280136	4	4	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	TOP2B	DYNC1I2	8	0.1938894922589922	4	4	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	TOP2B	PIK3R4	9	0.19438353535874084	4	4	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	TOP2B	AP3S1	10	0.19852430461754297	4	4	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	TOP2B	CYLD	11	0.21490520465025043	4	4	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	TOP2B	FZD3	12	0.2184302714718989	4	4	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	TOP2B	WASF1	13	0.23051057907091022	4	4	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	TOP2B	AHR	14	0.24276423069180633	4	4	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	TOP2B	PDCD6IP	15	0.24514496817780737	4	4	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	TOP2B	BBS7	16	0.26589906723551365	4	4	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	TOP2B	TRPC1	17	0.266444174686132	4	4	PRIMARY_K50_50	190	0.019
PRIMARY_K50	TOP2B	ACVR2A	18	0.2753282637998203	4	4	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	TOP2B	NUF2	19	0.27936385908458	4	4	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	TOP2B	SMC2	20	0.2804285923260006	4	4	PRIMARY_K50_50	189	0.0189
PRIMARY_K50	TOP2B	P2RY12	21	0.2874802396209756	4	4	PRIMARY_K50_50	225	0.0225
PRIMARY_K50	TOP2B	KIF20B	22	0.2940095476539374	4	4	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	TOP2B	PPP3R1	23	0.31362695020760817	4	4	PRIMARY_K50_50	180	0.018
PRIMARY_K50	TOP2B	PRKAA2	24	0.3216117201611565	4	4	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	TOP2B	TNFSF13B	25	0.326904278342868	4	4	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	TOP2B	NUP58	26	0.33061773548514306	4	4	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	TOP2B	PDCD10	27	0.33798732509889584	4	4	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	TOP2B	TRPC3	28	0.34370576482271853	4	4	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	TOP2B	CFAP69	29	0.3497320179715896	4	4	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	TOP2B	RPA3	30	0.35167843502049656	4	4	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	TOP2B	RAB11FIP2	31	0.3530899254829265	4	4	PRIMARY_K50_50	165	0.0165
PRIMARY_K50	TOP2B	SMAD5	32	0.35370320589653503	4	4	PRIMARY_K50_50	210	0.021
PRIMARY_K50	TOP2B	VAPA	33	0.3537044119263324	4	4	PRIMARY_K50_50	178	0.0178
PRIMARY_K50	TOP2B	ZDHHC21	34	0.3561186440044807	4	4	PRIMARY_K50_50	222	0.0222
PRIMARY_K50	TOP2B	TOPBP1	35	0.3580494781780876	4	4	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	TOP2B	STAM	36	0.3635189487047083	4	4	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	TOP2B	ABCA5	37	0.36395557957087943	4	4	PRIMARY_K50_50	190	0.019
PRIMARY_K50	TOP2B	KMO	38	0.36430118278449064	4	4	PRIMARY_K50_50	219	0.0219
PRIMARY_K50	TOP2B	FGF5	39	0.3648550142619849	4	4	PRIMARY_K50_50	177	0.0177
PRIMARY_K50	TOP2B	CD47	40	0.36495500656019547	4	4	PRIMARY_K50_50	219	0.0219
PRIMARY_K50	TOP2B	TICAM2	41	0.3675054860623107	4	4	PRIMARY_K50_50	210	0.021
PRIMARY_K50	TOP2B	SESN3	42	0.3709474814305455	4	4	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	TOP2B	CHEK1	43	0.37389962386181924	4	4	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	TOP2B	TRAK2	44	0.37831525038613223	4	4	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	TOP2B	RFX6	45	0.3796057000593315	4	4	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	TOP2B	BTC	46	0.3801187641772216	4	4	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	TOP2B	DSG1	47	0.3831738210780259	4	4	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	TOP2B	NUP37	48	0.3834151626668433	4	4	PRIMARY_K50_50	224	0.0224
PRIMARY_K50	TOP2B	ECT2	49	0.3835935507939941	4	4	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	TOP2B	FBXO38	50	0.38405166363907506	4	4	PRIMARY_K50_50	200	0.02
PRIMARY_K50	VPS13B	INPP4B	1	0.1520149161589463	5	5	PRIMARY_K50_50	215	0.0215
PRIMARY_K50	VPS13B	USH2A	2	0.15855434466051063	5	5	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	VPS13B	GPHN	3	0.18146436263192026	5	5	PRIMARY_K50_50	214	0.0214
PRIMARY_K50	VPS13B	CNTN4	4	0.19135139231985823	5	5	PRIMARY_K50_50	218	0.0218
