database	pathway_id	pathway_name	frozen_tier_class	Tier1_BH	Tier1_BY	retained_under_BY	lost_under_BY
GO_BP	GO:0002577	regulation of antigen processing and presentation	Neither	NO	NO	NA	NO
GO_BP	GO:0002604	regulation of dendritic cell antigen processing and presentation	Neither	NO	NO	NA	NO
GO_BP	GO:0002637	regulation of immunoglobulin production	Neither	NO	NO	NA	NO
GO_BP	GO:0002639	positive regulation of immunoglobulin production	Neither	NO	NO	NA	NO
GO_BP	GO:0002643	regulation of tolerance induction	Neither	NO	NO	NA	NO
GO_BP	GO:0002664	regulation of T cell tolerance induction	Neither	NO	NO	NA	NO
GO_BP	GO:0002673	regulation of acute inflammatory response	Neither	NO	NO	NA	NO
GO_BP	GO:0002675	positive regulation of acute inflammatory response	Neither	NO	NO	NA	NO
GO_BP	GO:0002683	negative regulation of immune system process	Neither	NO	NO	NA	NO
GO_BP	GO:0002685	regulation of leukocyte migration	Neither	NO	NO	NA	NO
GO_BP	GO:0002686	negative regulation of leukocyte migration	Neither	NO	NO	NA	NO
GO_BP	GO:0002687	positive regulation of leukocyte migration	Neither	NO	NO	NA	NO
GO_BP	GO:0002688	regulation of leukocyte chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0002689	negative regulation of leukocyte chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0002690	positive regulation of leukocyte chemotaxis	Neither	NO	NO	NA	NO
GO_BP	GO:0002691	regulation of cellular extravasation	Neither	NO	NO	NA	NO
GO_BP	GO:0002693	positive regulation of cellular extravasation	Neither	NO	NO	NA	NO
GO_BP	GO:0002695	negative regulation of leukocyte activation	Neither	NO	NO	NA	NO
GO_BP	GO:0002696	positive regulation of leukocyte activation	Neither	NO	NO	NA	NO
GO_BP	GO:0002697	regulation of immune effector process	Neither	NO	NO	NA	NO
GO_BP	GO:0002698	negative regulation of immune effector process	Neither	NO	NO	NA	NO
GO_BP	GO:0002699	positive regulation of immune effector process	Neither	NO	NO	NA	NO
GO_BP	GO:0002700	regulation of production of molecular mediator of immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002701	negative regulation of production of molecular mediator of immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002702	positive regulation of production of molecular mediator of immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002703	regulation of leukocyte mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002704	negative regulation of leukocyte mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002705	positive regulation of leukocyte mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002706	regulation of lymphocyte mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002707	negative regulation of lymphocyte mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002708	positive regulation of lymphocyte mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002709	regulation of T cell mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002710	negative regulation of T cell mediated immunity	Firth_only	NO	NO	NA	NO
GO_BP	GO:0002711	positive regulation of T cell mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002712	regulation of B cell mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002713	negative regulation of B cell mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002714	positive regulation of B cell mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002715	regulation of natural killer cell mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002716	negative regulation of natural killer cell mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002717	positive regulation of natural killer cell mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002718	regulation of cytokine production involved in immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002719	negative regulation of cytokine production involved in immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002720	positive regulation of cytokine production involved in immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002724	regulation of T cell cytokine production	Neither	NO	NO	NA	NO
GO_BP	GO:0002725	negative regulation of T cell cytokine production	Neither	NO	NO	NA	NO
GO_BP	GO:0002726	positive regulation of T cell cytokine production	Neither	NO	NO	NA	NO
GO_BP	GO:0002730	regulation of dendritic cell cytokine production	Neither	NO	NO	NA	NO
GO_BP	GO:0002732	positive regulation of dendritic cell cytokine production	Neither	NO	NO	NA	NO
GO_BP	GO:0002752	cell surface pattern recognition receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0002756	MyD88-independent toll-like receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0002757	immune response-activating signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0002758	innate immune response-activating signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0002761	regulation of myeloid leukocyte differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0002762	negative regulation of myeloid leukocyte differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0002763	positive regulation of myeloid leukocyte differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0002764	immune response-regulating signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0002765	immune response-inhibiting signal transduction	Neither	NO	NO	NA	NO
GO_BP	GO:0002767	immune response-inhibiting cell surface receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0002768	immune response-regulating cell surface receptor signaling pathway	Neither	NO	NO	NA	NO
GO_BP	GO:0002790	peptide secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0002791	regulation of peptide secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0002792	negative regulation of peptide secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0002793	positive regulation of peptide secretion	Neither	NO	NO	NA	NO
GO_BP	GO:0002819	regulation of adaptive immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002820	negative regulation of adaptive immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002821	positive regulation of adaptive immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	Neither	NO	NO	NA	NO
GO_BP	GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	Neither	NO	NO	NA	NO
GO_BP	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	Neither	NO	NO	NA	NO
GO_BP	GO:0002825	regulation of T-helper 1 type immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002826	negative regulation of T-helper 1 type immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002827	positive regulation of T-helper 1 type immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002828	regulation of type 2 immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002829	negative regulation of type 2 immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002830	positive regulation of type 2 immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002832	negative regulation of response to biotic stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0002833	positive regulation of response to biotic stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0002834	regulation of response to tumor cell	Neither	NO	NO	NA	NO
GO_BP	GO:0002835	negative regulation of response to tumor cell	Neither	NO	NO	NA	NO
GO_BP	GO:0002836	positive regulation of response to tumor cell	Neither	NO	NO	NA	NO
GO_BP	GO:0002837	regulation of immune response to tumor cell	Neither	NO	NO	NA	NO
GO_BP	GO:0002838	negative regulation of immune response to tumor cell	Neither	NO	NO	NA	NO
GO_BP	GO:0002839	positive regulation of immune response to tumor cell	Neither	NO	NO	NA	NO
GO_BP	GO:0002840	regulation of T cell mediated immune response to tumor cell	Neither	NO	NO	NA	NO
GO_BP	GO:0002855	regulation of natural killer cell mediated immune response to tumor cell	Neither	NO	NO	NA	NO
GO_BP	GO:0002861	regulation of inflammatory response to antigenic stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0002864	regulation of acute inflammatory response to antigenic stimulus	Neither	NO	NO	NA	NO
GO_BP	GO:0002886	regulation of myeloid leukocyte mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002888	positive regulation of myeloid leukocyte mediated immunity	Neither	NO	NO	NA	NO
GO_BP	GO:0002889	regulation of immunoglobulin mediated immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002890	negative regulation of immunoglobulin mediated immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002891	positive regulation of immunoglobulin mediated immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002902	regulation of B cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0002903	negative regulation of B cell apoptotic process	Neither	NO	NO	NA	NO
GO_BP	GO:0002920	regulation of humoral immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002921	negative regulation of humoral immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002922	positive regulation of humoral immune response	Neither	NO	NO	NA	NO
GO_BP	GO:0002923	regulation of humoral immune response mediated by circulating immunoglobulin	Neither	NO	NO	NA	NO
GO_BP	GO:0002931	response to ischemia	Neither	NO	NO	NA	NO
GO_BP	GO:0002934	desmosome organization	Neither	NO	NO	NA	NO
GO_BP	GO:0003002	regionalization	Neither	NO	NO	NA	NO
GO_BP	GO:0003007	heart morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003009	skeletal muscle contraction	Neither	NO	NO	NA	NO
GO_BP	GO:0003012	muscle system process	Neither	NO	NO	NA	NO
GO_BP	GO:0003013	circulatory system process	Neither	NO	NO	NA	NO
GO_BP	GO:0003014	renal system process	Neither	NO	NO	NA	NO
GO_BP	GO:0003015	heart process	Neither	NO	NO	NA	NO
GO_BP	GO:0003018	vascular process in circulatory system	Neither	NO	NO	NA	NO
GO_BP	GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	Neither	NO	NO	NA	NO
GO_BP	GO:0003056	regulation of vascular associated smooth muscle contraction	Neither	NO	NO	NA	NO
GO_BP	GO:0003073	regulation of systemic arterial blood pressure	Neither	NO	NO	NA	NO
GO_BP	GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	Neither	NO	NO	NA	NO
GO_BP	GO:0003084	positive regulation of systemic arterial blood pressure	Neither	NO	NO	NA	NO
GO_BP	GO:0003085	negative regulation of systemic arterial blood pressure	Neither	NO	NO	NA	NO
GO_BP	GO:0003091	renal water homeostasis	Neither	NO	NO	NA	NO
GO_BP	GO:0003094	glomerular filtration	Neither	NO	NO	NA	NO
GO_BP	GO:0003096	renal sodium ion transport	Neither	NO	NO	NA	NO
GO_BP	GO:0003143	embryonic heart tube morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003148	outflow tract septum morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003151	outflow tract morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003156	regulation of animal organ formation	Neither	NO	NO	NA	NO
GO_BP	GO:0003158	endothelium development	Neither	NO	NO	NA	NO
GO_BP	GO:0003159	morphogenesis of an endothelium	Neither	NO	NO	NA	NO
GO_BP	GO:0003161	cardiac conduction system development	Neither	NO	NO	NA	NO
GO_BP	GO:0003163	sinoatrial node development	Neither	NO	NO	NA	NO
GO_BP	GO:0003170	heart valve development	Neither	NO	NO	NA	NO
GO_BP	GO:0003171	atrioventricular valve development	Neither	NO	NO	NA	NO
GO_BP	GO:0003174	mitral valve development	Neither	NO	NO	NA	NO
GO_BP	GO:0003176	aortic valve development	Neither	NO	NO	NA	NO
GO_BP	GO:0003177	pulmonary valve development	Neither	NO	NO	NA	NO
GO_BP	GO:0003179	heart valve morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003180	aortic valve morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003181	atrioventricular valve morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003183	mitral valve morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003184	pulmonary valve morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003188	heart valve formation	Neither	NO	NO	NA	NO
GO_BP	GO:0003197	endocardial cushion development	Neither	NO	NO	NA	NO
GO_BP	GO:0003203	endocardial cushion morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003205	cardiac chamber development	Neither	NO	NO	NA	NO
GO_BP	GO:0003206	cardiac chamber morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003208	cardiac ventricle morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003209	cardiac atrium morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003214	cardiac left ventricle morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003215	cardiac right ventricle morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003222	ventricular trabecula myocardium morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003228	atrial cardiac muscle tissue development	Neither	NO	NO	NA	NO
GO_BP	GO:0003229	ventricular cardiac muscle tissue development	Neither	NO	NO	NA	NO
GO_BP	GO:0003230	cardiac atrium development	Neither	NO	NO	NA	NO
GO_BP	GO:0003231	cardiac ventricle development	Neither	NO	NO	NA	NO
GO_BP	GO:0003254	regulation of membrane depolarization	Neither	NO	NO	NA	NO
GO_BP	GO:0003272	endocardial cushion formation	Neither	NO	NO	NA	NO
GO_BP	GO:0003279	cardiac septum development	Neither	NO	NO	NA	NO
GO_BP	GO:0003281	ventricular septum development	Neither	NO	NO	NA	NO
GO_BP	GO:0003283	atrial septum development	Neither	NO	NO	NA	NO
GO_BP	GO:0003300	cardiac muscle hypertrophy	Neither	NO	NO	NA	NO
GO_BP	GO:0003309	type B pancreatic cell differentiation	Neither	NO	NO	NA	NO
GO_BP	GO:0003333	amino acid transmembrane transport	Neither	NO	NO	NA	NO
GO_BP	GO:0003338	metanephros morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003341	cilium movement	Neither	NO	NO	NA	NO
GO_BP	GO:0003351	epithelial cilium movement involved in extracellular fluid movement	Neither	NO	NO	NA	NO
GO_BP	GO:0003352	regulation of cilium movement	Neither	NO	NO	NA	NO
GO_BP	GO:0003353	positive regulation of cilium movement	Neither	NO	NO	NA	NO
GO_BP	GO:0003356	regulation of cilium beat frequency	Neither	NO	NO	NA	NO
GO_BP	GO:0003376	sphingosine-1-phosphate receptor signaling pathway	Firth_only	NO	NO	NA	NO
GO_BP	GO:0003382	epithelial cell morphogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0003407	neural retina development	Neither	NO	NO	NA	NO
GO_BP	GO:0003416	endochondral bone growth	Neither	NO	NO	NA	NO
GO_BP	GO:0005513	detection of calcium ion	Neither	NO	NO	NA	NO
GO_BP	GO:0005975	carbohydrate metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0005976	polysaccharide metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0005977	glycogen metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0005978	glycogen biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0005979	regulation of glycogen biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0005980	glycogen catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0005996	monosaccharide metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006000	fructose metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006002	fructose 6-phosphate metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006004	fucose metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006006	glucose metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006007	glucose catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006012	galactose metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006022	aminoglycan metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006023	aminoglycan biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006024	glycosaminoglycan biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006026	aminoglycan catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006027	glycosaminoglycan catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006029	proteoglycan metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006040	amino sugar metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006044	N-acetylglucosamine metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006047	UDP-N-acetylglucosamine metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006048	UDP-N-acetylglucosamine biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006054	N-acetylneuraminate metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006066	alcohol metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006067	ethanol metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006068	ethanol catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006071	glycerol metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006072	glycerol-3-phosphate metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006081	aldehyde metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006084	acetyl-CoA metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006085	acetyl-CoA biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006089	lactate metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006090	pyruvate metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006091	generation of precursor metabolites and energy	Neither	NO	NO	NA	NO
GO_BP	GO:0006094	gluconeogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0006096	glycolytic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006098	pentose-phosphate shunt	Neither	NO	NO	NA	NO
GO_BP	GO:0006099	tricarboxylic acid cycle	Neither	NO	NO	NA	NO
GO_BP	GO:0006103	2-oxoglutarate metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006104	succinyl-CoA metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006107	oxaloacetate metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006109	regulation of carbohydrate metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006110	regulation of glycolytic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006111	regulation of gluconeogenesis	Neither	NO	NO	NA	NO
GO_BP	GO:0006112	energy reserve metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006119	oxidative phosphorylation	Neither	NO	NO	NA	NO
GO_BP	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	Neither	NO	NO	NA	NO
GO_BP	GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	Neither	NO	NO	NA	NO
GO_BP	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	Neither	NO	NO	NA	NO
GO_BP	GO:0006140	regulation of nucleotide metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006144	purine nucleobase metabolic process	Tier1	YES	NO	NO	YES
GO_BP	GO:0006163	purine nucleotide metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006164	purine nucleotide biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006167	AMP biosynthetic process	Tier1	YES	NO	NO	YES
GO_BP	GO:0006171	cAMP biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006177	GMP biosynthetic process	Tier1	YES	NO	NO	YES
GO_BP	GO:0006182	cGMP biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006183	GTP biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006188	IMP biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006195	purine nucleotide catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006206	pyrimidine nucleobase metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006213	pyrimidine nucleoside metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006220	pyrimidine nucleotide metabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006221	pyrimidine nucleotide biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006222	UMP biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006241	CTP biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006244	pyrimidine nucleotide catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006260	DNA replication	Neither	NO	NO	NA	NO
GO_BP	GO:0006261	DNA-templated DNA replication	Firth_only	NO	NO	NA	NO
GO_BP	GO:0006264	mitochondrial DNA replication	Neither	NO	NO	NA	NO
GO_BP	GO:0006265	DNA topological change	Tier1	YES	NO	NO	YES
GO_BP	GO:0006270	DNA replication initiation	Firth_only	NO	NO	NA	NO
GO_BP	GO:0006271	DNA strand elongation involved in DNA replication	Firth_only	NO	NO	NA	NO
GO_BP	GO:0006275	regulation of DNA replication	Neither	NO	NO	NA	NO
GO_BP	GO:0006278	RNA-templated DNA biosynthetic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006281	DNA repair	Neither	NO	NO	NA	NO
GO_BP	GO:0006282	regulation of DNA repair	Neither	NO	NO	NA	NO
GO_BP	GO:0006283	transcription-coupled nucleotide-excision repair	Neither	NO	NO	NA	NO
GO_BP	GO:0006284	base-excision repair	Neither	NO	NO	NA	NO
GO_BP	GO:0006285	base-excision repair, AP site formation	Neither	NO	NO	NA	NO
GO_BP	GO:0006287	base-excision repair, gap-filling	Neither	NO	NO	NA	NO
GO_BP	GO:0006289	nucleotide-excision repair	Neither	NO	NO	NA	NO
GO_BP	GO:0006298	mismatch repair	Neither	NO	NO	NA	NO
GO_BP	GO:0006301	DNA damage tolerance	Neither	NO	NO	NA	NO
GO_BP	GO:0006302	double-strand break repair	Firth_only	NO	NO	NA	NO
GO_BP	GO:0006303	double-strand break repair via nonhomologous end joining	Neither	NO	NO	NA	NO
GO_BP	GO:0006304	DNA modification	Neither	NO	NO	NA	NO
GO_BP	GO:0006307	DNA alkylation repair	Neither	NO	NO	NA	NO
GO_BP	GO:0006308	DNA catabolic process	Neither	NO	NO	NA	NO
GO_BP	GO:0006309	apoptotic DNA fragmentation	Neither	NO	NO	NA	NO
GO_BP	GO:0006310	DNA recombination	Tier1	YES	NO	NO	YES
GO_BP	GO:0006312	mitotic recombination	Firth_only	NO	NO	NA	NO
GO_BP	GO:0006334	nucleosome assembly	Neither	NO	NO	NA	NO
GO_BP	GO:0006337	nucleosome disassembly	Neither	NO	NO	NA	NO
GO_BP	GO:0006346	DNA methylation-dependent constitutive heterochromatin formation	Neither	NO	NO	NA	NO
GO_BP	GO:0006351	DNA-templated transcription	Neither	NO	NO	NA	NO
GO_BP	GO:0006352	DNA-templated transcription initiation	Neither	NO	NO	NA	NO
GO_BP	GO:0006353	DNA-templated transcription termination	Neither	NO	NO	NA	NO
GO_BP	GO:0006354	DNA-templated transcription elongation	Neither	NO	NO	NA	NO
GO_BP	GO:0006356	regulation of transcription by RNA polymerase I	Neither	NO	NO	NA	NO
GO_BP	GO:0006359	regulation of transcription by RNA polymerase III	Neither	NO	NO	NA	NO
GO_BP	GO:0006360	transcription by RNA polymerase I	Neither	NO	NO	NA	NO
