stage	stage_scope	database	family_n	pathway_id	pathway_name	P	q_BH	q_BY	BH_class	BY_class	classification_changed
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042401	biogenic amine biosynthetic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042402	biogenic amine catabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042403	thyroid hormone metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042407	cristae formation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042415	norepinephrine metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042417	dopamine metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042423	catecholamine biosynthetic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042428	serotonin metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042430	indole-containing compound metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042436	indole-containing compound catabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042440	pigment metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042445	hormone metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042446	hormone biosynthetic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042447	hormone catabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042448	progesterone metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042461	photoreceptor cell development	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042462	eye photoreceptor cell development	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042471	ear morphogenesis	0.195980401959804	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042472	inner ear morphogenesis	0.1441855814418558	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042475	odontogenesis of dentin-containing tooth	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042476	odontogenesis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042490	mechanoreceptor differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042491	inner ear auditory receptor cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042542	response to hydrogen peroxide	0.21377862213778623	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042551	neuron maturation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042552	myelination	0.25777422257774224	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042554	superoxide anion generation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042558	pteridine-containing compound metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042559	pteridine-containing compound biosynthetic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042572	retinol metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042573	retinoic acid metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042574	retinal metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042593	glucose homeostasis	0.6395360463953604	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042594	response to starvation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042632	cholesterol homeostasis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042633	hair cycle	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042634	regulation of hair cycle	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042659	regulation of cell fate specification	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042692	muscle cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042693	muscle cell fate commitment	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042698	ovulation cycle	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042730	fibrinolysis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042733	embryonic digit morphogenesis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042742	defense response to bacterium	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042743	hydrogen peroxide metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042744	hydrogen peroxide catabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042749	regulation of circadian sleep/wake cycle	0.056394360563943605	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042752	regulation of circadian rhythm	0.13638636136386362	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042753	positive regulation of circadian rhythm	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042754	negative regulation of circadian rhythm	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042755	eating behavior	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042756	drinking behavior	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042759	long-chain fatty acid biosynthetic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042761	very long-chain fatty acid biosynthetic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042762	regulation of sulfur metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042770	signal transduction in response to DNA damage	0.41315868413158685	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042773	ATP synthesis coupled electron transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042775	mitochondrial ATP synthesis coupled electron transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042789	mRNA transcription by RNA polymerase II	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042795	snRNA transcription by RNA polymerase II	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042796	snRNA transcription by RNA polymerase III	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042797	tRNA transcription by RNA polymerase III	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042832	defense response to protozoan	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042908	xenobiotic transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042939	tripeptide transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042953	lipoprotein transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042982	amyloid precursor protein metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042984	regulation of amyloid precursor protein biosynthetic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042987	amyloid precursor protein catabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0042996	regulation of Golgi to plasma membrane protein transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043001	Golgi to plasma membrane protein transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043009	chordate embryonic development	0.6248375162483751	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043010	camera-type eye development	0.42515748425157485	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043011	myeloid dendritic cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043029	T cell homeostasis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043030	regulation of macrophage activation	0.1312868713128687	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043031	negative regulation of macrophage activation	0.019498050194980503	0.9068558792975664	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043032	positive regulation of macrophage activation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043038	amino acid activation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043039	tRNA aminoacylation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043043	peptide biosynthetic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043045	epigenetic programming of gene expression	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043062	extracellular structure organization	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043065	positive regulation of apoptotic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043068	positive regulation of programmed cell death	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043085	positive regulation of catalytic activity	0.06329367063293671	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043086	negative regulation of catalytic activity	0.41705829417058293	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043087	regulation of GTPase activity	0.3508649135086491	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043094	metabolic compound salvage	0.040995900409959006	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043101	purine-containing compound salvage	9.999000099990002e-05	0.016513500165135003	0.1516051325054012	SIGNIFICANT	NOT_SIGNIFICANT	YES
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043112	receptor metabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043113	receptor clustering	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043114	regulation of vascular permeability	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043116	negative regulation of vascular permeability	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043117	positive regulation of vascular permeability	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043122	regulation of canonical NF-kappaB signal transduction	0.6428357164283571	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.4971502849715029	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043124	negative regulation of canonical NF-kappaB signal transduction	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043129	surfactant homeostasis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043144	sno(s)RNA processing	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043149	stress fiber assembly	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043153	entrainment of circadian clock by photoperiod	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.5820417958204179	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043171	peptide catabolic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043173	nucleotide salvage	0.040995900409959006	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043200	response to amino acid	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043201	response to L-leucine	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043217	myelin maintenance	0.05799420057994201	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043242	negative regulation of protein-containing complex disassembly	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043243	positive regulation of protein-containing complex disassembly	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043244	regulation of protein-containing complex disassembly	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043247	telomere maintenance in response to DNA damage	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043248	proteasome assembly	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043252	sodium-independent organic anion transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043254	regulation of protein-containing complex assembly	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043255	regulation of carbohydrate biosynthetic process	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043266	regulation of potassium ion transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043267	negative regulation of potassium ion transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043268	positive regulation of potassium ion transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043269	regulation of monoatomic ion transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043270	positive regulation of monoatomic ion transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043271	negative regulation of monoatomic ion transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043276	anoikis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043277	apoptotic cell clearance	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043278	response to morphine	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043279	response to alkaloid	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043297	apical junction assembly	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043299	leukocyte degranulation	0.0065993400659934	0.5449455054494551	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043300	regulation of leukocyte degranulation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043302	positive regulation of leukocyte degranulation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043303	mast cell degranulation	0.0741925807419258	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043304	regulation of mast cell degranulation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043306	positive regulation of mast cell degranulation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043330	response to exogenous dsRNA	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043331	response to dsRNA	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043335	protein unfolding	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043367	CD4-positive, alpha-beta T cell differentiation	0.29027097290270976	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043368	positive T cell selection	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043371	negative regulation of CD4-positive, alpha-beta T cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043374	CD8-positive, alpha-beta T cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043380	regulation of memory T cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043388	positive regulation of DNA binding	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0043392	negative regulation of DNA binding	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
