stage	source	pathway_id	pathway_name	R	positive_n	positive_prop	interpretation
MDV3	Reactome	R-HSA-5610780	Degradation of GLI1 by the proteasome	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5610783	Degradation of GLI2 by the proteasome	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5610787	Hedgehog 'off' state	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5619107	Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)	1000	20	0.02	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5620912	Anchoring of the basal body to the plasma membrane	1000	28	0.028	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5620916	VxPx cargo-targeting to cilium	1000	48	0.048	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5620920	Cargo trafficking to the periciliary membrane	1000	39	0.039	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5620922	BBSome-mediated cargo-targeting to cilium	1000	57	0.057	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5620924	Intraflagellar transport	1000	49	0.049	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5620971	Pyroptosis	1000	20	0.02	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5621480	Dectin-2 family	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5621575	CD209 (DC-SIGN) signaling	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5625740	RHO GTPases activate PKNs	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5625900	RHO GTPases activate CIT	1000	39	0.039	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5625970	RHO GTPases activate KTN1	1000	41	0.041	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5626467	RHO GTPases activate IQGAPs	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5627117	RHO GTPases Activate ROCKs	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5627123	RHO GTPases activate PAKs	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5628897	TP53 Regulates Metabolic Genes	1000	25	0.025	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5632684	Hedgehog 'on' state	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5635838	Activation of SMO	1000	53	0.053	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5637810	Constitutive Signaling by EGFRvIII	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	1000	33	0.033	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654219	Phospholipase C-mediated cascade: FGFR1	1000	52	0.052	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654221	Phospholipase C-mediated cascade; FGFR2	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654227	Phospholipase C-mediated cascade; FGFR3	1000	70	0.07	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654228	Phospholipase C-mediated cascade; FGFR4	1000	66	0.066	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654687	Downstream signaling of activated FGFR1	1000	57	0.057	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654688	SHC-mediated cascade:FGFR1	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654689	PI-3K cascade:FGFR1	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654693	FRS-mediated FGFR1 signaling	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654695	PI-3K cascade:FGFR2	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654699	SHC-mediated cascade:FGFR2	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654700	FRS-mediated FGFR2 signaling	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654704	SHC-mediated cascade:FGFR3	1000	27	0.027	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654706	FRS-mediated FGFR3 signaling	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654710	PI-3K cascade:FGFR3	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654712	FRS-mediated FGFR4 signaling	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654719	SHC-mediated cascade:FGFR4	1000	25	0.025	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654720	PI-3K cascade:FGFR4	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654726	Negative regulation of FGFR1 signaling	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654727	Negative regulation of FGFR2 signaling	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654732	Negative regulation of FGFR3 signaling	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5654733	Negative regulation of FGFR4 signaling	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5655253	Signaling by FGFR2 in disease	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5655291	Signaling by FGFR4 in disease	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5655302	Signaling by FGFR1 in disease	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5655332	Signaling by FGFR3 in disease	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5655862	Translesion synthesis by POLK	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5656121	Translesion synthesis by POLI	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5656169	Termination of translesion DNA synthesis	1000	27	0.027	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5658442	Regulation of RAS by GAPs	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5658623	FGFRL1 modulation of FGFR1 signaling	1000	86	0.086	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5661231	Metallothioneins bind metals	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5663213	RHO GTPases Activate WASPs and WAVEs	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5663220	RHO GTPases Activate Formins	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5669034	TNFs bind their physiological receptors	1000	67	0.067	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5673000	RAF activation	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5673001	RAF/MAP kinase cascade	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5674135	MAP2K and MAPK activation	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5675221	Negative regulation of MAPK pathway	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5675482	Regulation of necroptotic cell death	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5676590	NIK-->noncanonical NF-kB signaling	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5676594	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	1000	21	0.021	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5678895	Defective CFTR causes cystic fibrosis	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5682910	LGI-ADAM interactions	1000	52	0.052	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5683826	Surfactant metabolism	1000	42	0.042	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5684264	MAP3K8 (TPL2)-dependent MAPK1/3 activation	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5685938	HDR through Single Strand Annealing (SSA)	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5685939	HDR through MMEJ (alt-NHEJ)	1000	57	0.057	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5685942	HDR through Homologous Recombination (HRR)	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5686938	Regulation of TLR by endogenous ligand	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5687128	MAPK6/MAPK4 signaling	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5689603	UCH proteinases	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5689877	Josephin domain DUBs	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5689880	Ub-specific processing proteases	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5689896	Ovarian tumor domain proteases	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5689901	Metalloprotease DUBs	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5693571	Nonhomologous End-Joining (NHEJ)	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5693607	Processing of DNA double-strand break ends	1000	20	0.02	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	1000	19	0.019	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5694530	Cargo concentration in the ER	1000	46	0.046	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5696394	DNA Damage Recognition in GG-NER	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5696395	Formation of Incision Complex in GG-NER	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	1000	26	0.026	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-5696400	Dual Incision in GG-NER	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	1000	32	0.032	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-611105	Respiratory electron transport	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-629594	Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	1000	45	0.045	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-674695	RNA Polymerase II Pre-transcription Events	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6781823	Formation of TC-NER Pre-Incision Complex	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6782135	Dual incision in TC-NER	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6782315	tRNA modification in the nucleus and cytosol	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6783310	Fanconi Anemia Pathway	1000	23	0.023	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6783783	Interleukin-10 signaling	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6784531	tRNA processing in the nucleus	1000	21	0.021	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6785631	ERBB2 Regulates Cell Motility	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6787450	tRNA modification in the mitochondrion	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6788467	IL-6-type cytokine receptor ligand interactions	1000	54	0.054	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6790901	rRNA modification in the nucleus and cytosol	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	1000	20	0.02	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6793080	rRNA modification in the mitochondrion	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6794361	Neurexins and neuroligins	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6798695	Neutrophil degranulation	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6799198	Complex I biogenesis	1000	33	0.033	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6802952	Signaling by BRAF and RAF1 fusions	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6803157	Antimicrobial peptides	1000	52	0.052	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	1000	25	0.025	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6803205	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	1000	41	0.041	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	1000	24	0.024	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6803529	FGFR2 alternative splicing	1000	47	0.047	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	1000	38	0.038	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6804115	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	1000	61	0.061	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	1000	33	0.033	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6804757	Regulation of TP53 Degradation	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6804758	Regulation of TP53 Activity through Acetylation	1000	28	0.028	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	1000	55	0.055	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6804760	Regulation of TP53 Activity through Methylation	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6805567	Keratinization	1000	109	0.109	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6807004	Negative regulation of MET activity	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6807047	Cholesterol biosynthesis via desmosterol (Bloch pathway)	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6807505	RNA polymerase II transcribes snRNA genes	1000	29	0.029	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6807878	COPI-mediated anterograde transport	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6809371	Formation of the cornified envelope	1000	82	0.082	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6811436	COPI-independent Golgi-to-ER retrograde traffic	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6811438	Intra-Golgi traffic	1000	71	0.071	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6811440	Retrograde transport at the Trans-Golgi-Network	1000	61	0.061	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-6814122	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	1000	58	0.058	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-68616	Assembly of the ORC complex at the origin of replication	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-68867	Assembly of the pre-replicative complex	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-68877	Mitotic Prometaphase	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-68949	Orc1 removal from chromatin	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-68962	Activation of the pre-replicative complex	1000	73	0.073	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69091	Polymerase switching	1000	37	0.037	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69166	Removal of the Flap Intermediate	1000	47	0.047	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69183	Processive synthesis on the lagging strand	1000	30	0.03	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69202	Cyclin E associated events during G1/S transition	1000	26	0.026	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69205	G1/S-Specific Transcription	1000	25	0.025	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69231	Cyclin D associated events in G1	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	1000	44	0.044	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69416	Dimerization of procaspase-8	1000	10	0.01	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69473	G2/M DNA damage checkpoint	1000	19	0.019	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69481	G2/M Checkpoints	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69541	Stabilization of p53	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69601	Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	1000	29	0.029	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-70171	Glycolysis	1000	19	0.019	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-70221	Glycogen breakdown (glycogenolysis)	1000	20	0.02	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-70263	Gluconeogenesis	1000	70	0.07	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-70268	Pyruvate metabolism	1000	35	0.035	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-70635	Urea cycle	1000	27	0.027	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-70895	Branched-chain amino acid catabolism	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-71240	Tryptophan catabolism	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-71288	Creatine metabolism	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-71336	Pentose phosphate pathway	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-71384	Ethanol oxidation	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-71403	Citric acid cycle (TCA cycle)	1000	39	0.039	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-72086	mRNA Capping	1000	60	0.06	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-72163	mRNA Splicing - Major Pathway	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-72165	mRNA Splicing - Minor Pathway	1000	77	0.077	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-72187	mRNA 3'-end processing	1000	72	0.072	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	1000	50	0.05	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-72649	Translation initiation complex formation	1000	58	0.058	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-72689	Formation of a pool of free 40S subunits	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	Reactome	R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	1000	53	0.053	CONDITIONAL_SUPPORTIVE_MD3_ONLY
