source	pathway_id	pathway_name	pathway_size	raw26_n	raw26_pathway_n	nonraw26_pathway_n	beta_Firth	SE_Firth	logCI95L	logCI95U	OR_Firth	CI95L	CI95U	P_Firth	q_Firth	fit_status	converged	solver_attempt	solver_type	iterations	prob01_warning	warning	enriched_flag	depleted_flag
GO_BP	GO:0030174	regulation of DNA-templated DNA replication initiation	19	26	1	18	3.46938733633784	0.94276426114462	1.62160333858287	5.31717133409281	32.1170594605774	5.06119862967979	203.806565177136	0.000233219542045998	0.0149534882841257	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0009151	purine deoxyribonucleotide metabolic process	20	26	1	19	3.29752992585425	0.897669210387989	1.53813060346328	5.05692924824522	27.0457513348932	4.65587844755367	157.107337210063	0.000239311124536112	0.0151656468456025	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0030098	lymphocyte differentiation	213	26	5	208	1.90038671109931	0.5194894010923	0.882206194608124	2.9185672275905	6.68848045185601	2.41622449194702	18.5147410366705	0.000254010774939219	0.0159121692346982	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0032261	purine nucleotide salvage	20	26	1	19	3.29838626092949	0.903730606574535	1.52710682031687	5.06966570154212	27.0689214796855	4.60483491651628	159.121124504441	0.000262500769160412	0.01625714990823	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0000460	maturation of 5.8S rRNA	45	26	1	44	3.20653980342328	0.879382219093266	1.48298232535557	4.930097281491	24.693493883821	4.40606642965448	138.392974760056	0.00026598639372537	0.0162879308517221	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0046128	purine ribonucleoside metabolic process	25	26	1	24	3.2688826417143	0.899443168372794	1.50600642556303	5.03175885786557	26.281956568843	4.50868900751878	153.20223682198	0.000278692714380245	0.0168681205542631	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0009127	purine nucleoside monophosphate biosynthetic process	22	26	1	21	3.26876281087412	0.900084738210845	1.5046291409467	5.03289648080154	26.2788073685953	4.50248353384158	153.376622374125	0.00028165118723632	0.0168681205542631	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:1903046	meiotic cell cycle process	171	26	3	168	2.12558132598696	0.586309683167982	0.976435463190623	3.27472718878329	8.37776628606552	2.65497559667095	26.4360124559875	0.000288563660021481	0.0170269912694331	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0006144	purine nucleobase metabolic process	16	26	1	15	3.36456080426473	0.930136899371552	1.54152598080473	5.18759562772473	28.9207926205545	4.67171377999027	179.037562057764	0.000297721123350298	0.0170269912694331	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0048308	organelle inheritance	12	26	1	11	3.48513790296444	0.964563597484636	1.59462799109617	5.37564781483272	32.6269261494734	4.92649603079826	216.079806683759	0.000302469411765301	0.0170269912694331	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0048313	Golgi inheritance	12	26	1	11	3.48513790296444	0.964563597484636	1.59462799109617	5.37564781483272	32.6269261494734	4.92649603079826	216.079806683759	0.000302469411765301	0.0170269912694331	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0070199	establishment of protein localization to chromosome	16	26	1	15	3.40424974204287	0.942587038607001	1.55681309407889	5.25168639000686	30.0917107072813	4.74367947005599	190.88790863857	0.000304310715638388	0.0170269912694331	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0009123	nucleoside monophosphate metabolic process	74	26	2	72	2.4592316205642	0.680938907735713	1.12461588573016	3.79384735539824	11.6958212579099	3.07903392087647	44.4269983417518	0.000304395299224123	0.0170269912694331	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0043101	purine-containing compound salvage	23	26	1	22	3.23262004282061	0.895457659887539	1.47755527976052	4.9876848058807	25.3459775982199	4.38221927457534	146.596630647087	0.000306173420991641	0.0170269912694331	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0141137	positive regulation of gene expression, epigenetic	60	26	2	58	2.57813141114924	0.716403218084981	1.17400690529409	3.9822559170044	13.1725011598115	3.23492875748333	53.637900495906	0.000319792717209818	0.0176047505938738	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0001845	phagolysosome assembly	15	26	1	14	3.3984148972383	0.949136183607278	1.53814216094424	5.25868763353236	29.9166414929398	4.65593225809114	192.229050725929	0.000342891998661939	0.0186158043508676	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0042278	purine nucleoside metabolic process	30	26	1	29	3.16464196595234	0.88423991988052	1.43156356929393	4.89772036261074	23.6802641740506	4.18523798826677	133.983996352153	0.00034499013567663	0.0186158043508676	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0098974	postsynaptic actin cytoskeleton organization	18	26	1	17	3.28535371487108	0.919329121884579	1.48350174603847	5.08720568370369	26.7184333508641	4.40835562616481	161.936726812039	0.000352049374315224	0.018810481274686	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0099188	postsynaptic cytoskeleton organization	21	26	1	20	3.22202134639835	0.908486477905369	1.44142056926218	5.00262212353451	25.078761846855	4.22669586847453	148.802827395827	0.000390263990517182	0.0206498907603751	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0002323	natural killer cell activation involved in immune response	22	26	1	21	3.67759917370289	1.03812301351079	1.64291545569956	5.71228289170622	39.5513241359644	5.17022111104467	302.560994454654	0.000396283367929845	0.0207667726463236	PASS	TRUE	A_ASMEAN_RA05	AS_mean	44	FALSE	""	TRUE	FALSE
GO_BP	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	51	26	2	49	2.5033949864966	0.709728760636332	1.11235217685714	3.89443779613606	12.2239236500199	3.04150414276462	49.1284254065467	0.000419890667326541	0.0217796103182279	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0009159	deoxyribonucleoside monophosphate catabolic process	18	26	1	17	3.18403956621759	0.903836453660648	1.41255266912831	4.95552646330686	24.144088468416	4.10642437921215	141.957322024894	0.000427005428535452	0.0217796103182279	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0030183	B cell differentiation	92	26	3	89	2.15281254888756	0.611608636923087	0.954081647884679	3.35154344989045	8.60903771793454	2.5962851837785	28.5467601525021	0.000431679440140608	0.0217796103182279	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0001933	negative regulation of protein phosphorylation	103	26	3	100	2.13619071196028	0.606954408644807	0.946581930758648	3.3257994931619	8.46712241084511	2.57688661214546	27.8212326387719	0.000432321641158752	0.0217796103182279	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0031571	mitotic G1 DNA damage checkpoint signaling	14	26	1	13	3.33953580272117	0.950179974201685	1.47721727445467	5.20185433098767	28.2060305034269	4.38073831150995	181.608692459429	0.000440358767860375	0.0217796103182279	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0046033	AMP metabolic process	24	26	1	23	3.13601490191907	0.892782337757551	1.3861936738808	4.88583612995735	23.0119788961192	3.99959727131879	132.401123611335	0.000443693242562477	0.0217796103182279	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0007140	male meiotic nuclear division	43	26	1	42	3.02221709476585	0.860726567047368	1.33522402281621	4.70921016671549	20.536773219538	3.80084732757361	110.964481843573	0.000446022415484637	0.0217796103182279	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0022616	DNA strand elongation	20	26	1	19	3.21839220562093	0.916839328268797	1.42142014260419	5.01536426863767	24.9879124419416	4.14299991510547	150.711026068231	0.000447580982686518	0.0217796103182279	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0000212	meiotic spindle organization	15	26	1	14	3.38006058191388	0.964538245762156	1.48960035850861	5.27052080531914	29.3725505047144	4.43532262581743	194.517241683855	0.000457757244267675	0.0220776724005206	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0044819	mitotic G1/S transition checkpoint signaling	15	26	1	14	3.29969406941758	0.944755360841714	1.44800758796668	5.15138055086848	27.1043456038963	4.25462909054748	172.669705156582	0.000478263789218533	0.0228643653617632	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0090306	meiotic spindle assembly	10	26	1	9	3.55899610198919	1.02018167111409	1.55947676891768	5.5585154350607	35.1279145944434	4.75633193324668	259.437398624153	0.000485574387242946	0.0229654053144994	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:1902807	negative regulation of cell cycle G1/S phase transition	56	26	2	54	2.46145946863695	0.705932998292661	1.07785621648496	3.84506272078894	11.7219068173009	2.93837355734466	46.7616171844583	0.000488804957152647	0.0229654053144994	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0006265	DNA topological change	10	26	1	9	3.79729835123829	1.09016990084825	1.66060460854611	5.93399209393047	44.5805805816282	5.26249163019834	377.659159321103	0.000495426577593108	0.023077562802414	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0002521	leukocyte differentiation	321	26	6	315	1.72920379775347	0.497268785323033	0.754574887884342	2.70383270762259	5.63616459455257	2.12670724214338	14.9368708148436	0.000506296845583231	0.0233840492239712	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0042092	type 2 immune response	12	26	1	11	3.42486951637432	0.988963289629551	1.48653708666814	5.36320194608049	30.7186363109422	4.42175681540495	213.407171899732	0.000534008464788578	0.0244566901940987	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0032490	detection of molecule of bacterial origin	13	26	1	12	3.31372691899656	0.959509419357802	1.43312301422833	5.19433082376479	27.4873780414128	4.19176972806738	180.247485097396	0.000553231589786321	0.0248388388834101	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0072599	establishment of protein localization to endoplasmic reticulum	41	26	1	40	3.0839313075887	0.893084559361406	1.33351773609152	4.83434487908588	21.8441097292144	3.79436752201122	125.756170717231	0.000554135178429255	0.0248388388834101	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0060123	regulation of growth hormone secretion	10	26	1	9	3.41162935853328	0.988246494795961	1.47470182088525	5.34855689618131	30.3145973894492	4.36973261564923	210.304587423334	0.000556025384179089	0.0248388388834101	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:1902275	regulation of chromatin organization	34	26	1	33	3.0476435897687	0.884035065686638	1.31496669995239	4.78032047958501	21.0656465861472	3.72462695293121	119.142526674577	0.000565959879967536	0.0250770841123827	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0006956	complement activation	39	26	1	38	3.04578383642746	0.884952461048588	1.31130888474214	4.78025878811277	21.0265060866418	3.71102784248936	119.135176823415	0.000577967260532112	0.0254025933056452	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0071318	cellular response to ATP	18	26	1	17	3.12691883522117	0.914126404609199	1.33526400487005	4.91857366557229	22.8036095088295	3.8009992962941	136.807340937467	0.0006246857122699	0.0272362970549676	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0009119	ribonucleoside metabolic process	28	26	1	27	3.04150393601114	0.891613936749131	1.29397273186887	4.78903514015341	20.9367070370577	3.64724734808187	120.185350682649	0.000646695235254681	0.0279721351756985	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0045475	locomotor rhythm	11	26	1	10	3.34473861386395	0.982334439528733	1.4193984916143	5.27007873611361	28.3531635741152	4.13463267589448	194.431270605343	0.000661912274708212	0.0282158557600621	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0006312	mitotic recombination	21	26	1	20	3.07387001857475	0.902865988813287	1.30428519763456	4.84345483951494	21.6254317638012	3.68505406669181	126.907038677632	0.000662684318768432	0.0282158557600621	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0043217	myelin maintenance	15	26	1	14	3.23042555607755	0.950946005952799	1.36660563316785	5.09424547898724	25.2904171719973	3.92201531698398	163.080750338708	0.000681127432442437	0.028776314006289	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0043584	nose development	10	26	1	9	3.3261045997577	0.980182850793711	1.40498151393823	5.24722768557717	27.8297223754246	4.07545140152481	190.038690487988	0.000690430711803527	0.028944979840994	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0045739	positive regulation of DNA repair	138	26	3	135	2.00060808596181	0.591366536293012	0.841550973165311	3.15966519875832	7.39355064661264	2.31996238727495	23.5627057851725	0.000716919691792526	0.0298260482463303	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:2000779	regulation of double-strand break repair	145	26	3	142	1.99184394302704	0.591346221842929	0.832826645821062	3.15086124023301	7.3290356342953	2.29981031046033	23.3561711957099	0.000756274665461369	0.0312249767179126	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0045730	respiratory burst	19	26	1	18	3.18053411119567	0.945618660728475	1.32715559305886	5.03391262933248	24.059600622933	3.77030384257143	153.532555015577	0.000769768349389404	0.0315431391291147	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0016233	telomere capping	15	26	1	14	3.22823112853812	0.961275208136158	1.34416634136001	5.11229591571623	25.2349800327105	3.83498813660227	166.051157022743	0.000784291767060472	0.031898433809549	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0050862	positive regulation of T cell receptor signaling pathway	18	26	1	17	3.05085819956705	0.913356256501863	1.26071283176907	4.84100356736503	21.1334733800012	3.52793541569849	126.59633595214	0.000836964157938847	0.0337885530427164	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0046386	deoxyribose phosphate catabolic process	33	26	1	32	2.91719717398065	0.874562830100539	1.20308552476617	4.63130882319513	18.4893922174635	3.33037704652116	102.648324737974	0.000851136459440008	0.0341080419407944	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0090382	phagosome maturation	25	26	1	24	2.97985676897755	0.894674779442854	1.22632642339324	4.73338711456186	19.6849969405939	3.40868444428523	113.679958026284	0.000866406104342107	0.0344665202092298	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0043173	nucleotide salvage	28	26	1	27	2.93861216020927	0.883405104137978	1.20716997233998	4.67005434807856	18.8896123565421	3.34400761468966	106.703541407319	0.00087956493728235	0.0346832036976966	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0022010	central nervous system myelination	18	26	1	17	3.05025612500732	0.91795661546555	1.25109421932456	4.84941803069009	21.1207532829281	3.4941642484592	127.666070487392	0.000890944682142665	0.0346832036976966	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0032291	axon ensheathment in central nervous system	18	26	1	17	3.05025612500732	0.91795661546555	1.25109421932456	4.84941803069009	21.1207532829281	3.4941642484592	127.666070487392	0.000890944682142665	0.0346832036976966	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0009158	ribonucleoside monophosphate catabolic process	19	26	1	18	2.96771543036635	0.895958826942858	1.21166839792759	4.7237624628051	19.447439776389	3.35908426928912	112.591076477017	0.000925208137700582	0.0356698628306632	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0003376	sphingosine-1-phosphate receptor signaling pathway	17	26	1	16	3.29735028533945	0.996445743865895	1.34435251481408	5.25034805586483	27.0408932585672	3.83570217605551	190.632607710219	0.000935924841244924	0.0356698628306632	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0090520	sphingolipid mediated signaling pathway	17	26	1	16	3.29735028533945	0.996445743865895	1.34435251481408	5.25034805586483	27.0408932585672	3.83570217605551	190.632607710219	0.000935924841244924	0.0356698628306632	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0009125	nucleoside monophosphate catabolic process	22	26	1	21	2.93385036271584	0.889673387383173	1.19012256544107	4.67757815999061	18.7998776665409	3.28748411463189	107.509386495234	0.000974902004875834	0.0368973328234257	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0006470	protein dephosphorylation	84	26	2	82	2.26756014767079	0.688262321178468	0.91859078624505	3.61652950909652	9.65581329218747	2.50575675381273	37.2082127252453	0.000985562105697722	0.0370435412141558	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0010818	T cell chemotaxis	15	26	1	14	3.10356892416712	0.946245709474008	1.24896141307251	4.95817643526173	22.2773156246517	3.48671981469381	142.334003824718	0.00103852592151393	0.0387668922756914	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0042255	ribosome assembly	64	26	1	63	2.84090087337508	0.866919607534766	1.14176966511534	4.54003208163482	17.1311916220437	3.13230659704829	93.6938059217245	0.00104914089378554	0.038896720211777	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0006261	DNA-templated DNA replication	136	26	2	134	2.2134411589583	0.676472367937085	0.887579681265089	3.53930263665152	9.14713905634943	2.42924298804723	34.4428916036317	0.00106776415644277	0.0393196935987371	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0160049	negative regulation of cGAS/STING signaling pathway	18	26	1	17	3.11732701836734	0.956530751425773	1.24256119546779	4.99209284126689	22.5859271165831	3.46447530992161	147.244260120631	0.00111808428578572	0.0408963715270617	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0007127	meiosis I	110	26	2	108	2.22537372586705	0.683954084037999	0.88484835407349	3.56589909766061	9.25694171609323	2.42261698363124	35.3712413122381	0.00113917008781078	0.0413898465237916	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0033628	regulation of cell adhesion mediated by integrin	45	26	2	43	2.35570563587121	0.724497150000648	0.935717314968029	3.7756939567744	10.545567567636	2.54904126755831	43.6277736021517	0.00114796018346171	0.0414329999991147	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0009156	ribonucleoside monophosphate biosynthetic process	35	26	1	34	2.81980061793558	0.872891272465768	1.10896516148333	4.53063607438782	16.773506002463	3.03121994766862	92.8175811956688	0.00123610872045967	0.0443210034638502	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0035162	embryonic hemopoiesis	17	26	1	16	3.06978420049359	0.953812664778138	1.20034572953027	4.93922267145692	21.537254444599	3.32126498364852	139.661644371971	0.0012889211602638	0.0458592449552794	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0060612	adipose tissue development	24	26	1	23	2.8503840347363	0.886065578099843	1.11372741371995	4.58704065575265	17.2944222242954	3.04568980886161	98.2033821047575	0.0012958392152501	0.0458592449552794	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0043031	negative regulation of macrophage activation	17	26	1	16	3.04263473998895	0.946553491946206	1.18742398633376	4.89784549364414	20.9603957397728	3.278624538195	134.000762957065	0.0013070147098502	0.0458761188059238	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0032495	response to muramyl dipeptide	17	26	1	16	3.04832668602235	0.948721223426152	1.18886725673832	4.90778611530639	21.0800413663616	3.28335989633777	135.339456543634	0.00131315129059158	0.0458761188059238	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
GO_BP	GO:0060292	long-term synaptic depression	12	26	1	11	3.1464152433723	0.980694176220529	1.22428997813189	5.06854050861272	23.2525602295828	3.40174990829922	158.942183230837	0.00133496520732661	0.0463411489167518	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0046112	nucleobase biosynthetic process	20	26	1	19	3.03705628394874	0.947476234266428	1.1800369885789	4.89407557931857	20.8437946230322	3.25449457979292	133.496542592119	0.00134867008245847	0.0465205819582195	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
GO_BP	GO:0051321	meiotic cell cycle	211	26	3	208	1.88058270532969	0.588043182400842	0.728039246469727	3.03312616418966	6.55732473722521	2.07101587232138	20.7620367782257	0.00138367463961386	0.0474278414207266	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9772755	Formation of WDR5-containing histone-modifying complexes	40	26	2	38	3.84336552653482	0.719528111144157	2.43311634282814	5.25361471024151	46.682320946054	11.394335464465	191.256356784183	9.21762897390891e-08	9.15448426080096e-05	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-176974	Unwinding of DNA	12	26	1	11	5.0440337044869	0.960289071762472	3.16190170908505	6.92616569988874	155.094359783169	23.6154629940172	1018.58093752576	1.49950602142522e-07	9.15448426080096e-05	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-166663	Initial triggering of complement	16	26	1	15	4.17037229766261	0.916134066666084	2.37478252198687	5.96596207333835	64.7395500044745	10.7486753313147	389.927986993091	5.31024906842441e-06	0.00188241287681586	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-390450	Folding of actin by CCT/TriC	10	26	1	9	4.57123379214527	1.01120321355662	2.58931191252313	6.55315567176741	96.6632986491845	13.3206027091484	701.454244208054	6.16679075123952e-06	0.00188241287681586	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9953170	GBP-mediated host defense	11	26	1	10	4.25190904135531	0.982503774956087	2.32623702776673	6.17758105494389	70.2393743068651	10.2393386008717	481.825037273391	1.50725011677635e-05	0.00368070478516784	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9827857	Specification of primordial germ cells	12	26	1	11	4.1788116696056	0.987921297196564	2.24252150754024	6.11510183167095	65.2882231181161	9.41704652962791	452.642138329684	2.33791667297516e-05	0.00475766042950445	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9938024	Somatic hypermutation of immunoglobulin genes	140	26	3	137	2.39050026643814	0.582297995106019	1.24921716776046	3.53178336511582	10.9189549636533	3.48761167367567	34.1848774042656	4.03813585773625e-05	0.00704366268899423	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-9755088	Ribavirin ADME	11	26	1	10	3.96138772524257	0.978921970830987	2.04273591873887	5.88003953174627	52.5301728385194	7.7116788900383	357.823386812599	5.19483278208314e-05	0.0079286135336544	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-389957	Prefoldin mediated transfer of substrate  to CCT/TriC	28	26	1	27	3.61734830658607	0.909044986436624	1.83565287284359	5.39904374032855	37.2386911925587	6.26922581690595	221.194795375729	6.91230854035216e-05	0.00937769858641109	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-68962	Activation of the pre-replicative complex	33	26	1	32	3.46905883943648	0.879179588444843	1.74589851014184	5.19221916873112	32.1065108387533	5.73104856797929	179.86726617507	7.95369949845884e-05	0.00971146708761824	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-352230	Amino acid transport across the plasma membrane	31	26	1	30	3.41638982988568	0.881044194072131	1.68957494071619	5.14320471905518	30.4592532036274	5.41717759405809	171.263741978908	0.00010546596649029	0.0109968510997823	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-3214842	HDMs demethylate histones	32	26	1	31	3.46583813142944	0.895171261367082	1.71133469915467	5.22034156370421	32.0032714833677	5.53634590473247	184.997361664602	0.000108077160685821	0.0109968510997823	PASS	TRUE	A_ASMEAN_RA05	AS_mean	39	FALSE	""	TRUE	FALSE
Reactome	R-HSA-74217	Purine salvage	13	26	1	12	3.68680589159234	0.958896383317887	1.80740351538357	5.56620826780111	39.9171434329601	6.09460232915844	261.440903572051	0.000120629726000383	0.0112875635599782	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
Reactome	R-HSA-446353	Cell-extracellular matrix interactions	12	26	1	11	3.78907761263852	0.989947691771625	1.84881579018758	5.72933943508946	44.2155975525553	6.35229261951379	307.765901860984	0.000129423333202043	0.0112875635599782	PASS	TRUE	A_ASMEAN_RA05	AS_mean	40	FALSE	""	TRUE	FALSE
