HGNC_id	approved_symbol	IUIS_flag	SFARI_R0_highconf_flag	SFARI_R1_highconf_flag	CoreSeed_flag	R0_group
HGNC:2153	CNGB3	0	1	1	0	ASD_only
HGNC:26663	CNBD1	0	0	0	0	Background
HGNC:26657	DCAF4L2	0	0	0	0	Background
HGNC:7162	MMP16	0	0	0	0	Background
HGNC:10020	RIPK2	0	0	0	0	Background
HGNC:1355	OSGIN2	0	0	0	0	Background
HGNC:7652	NBN	1	0	0	0	IEI_only
HGNC:2753	DECR1	0	0	0	0	Background
HGNC:1434	CALB1	0	0	0	0	Background
HGNC:25441	TMEM64	0	0	0	0	Background
HGNC:20983	NECAB1	0	0	0	0	Background
HGNC:44672	C8orf88	0	0	0	0	Background
HGNC:25452	PIP4P2	0	0	0	0	Background
HGNC:24281	OTUD6B	0	0	0	0	Background
HGNC:34303	LRRC69	0	0	0	0	Background
HGNC:14467	SLC26A7	0	0	0	0	Background
HGNC:1535	RUNX1T1	0	1	1	0	ASD_only
HGNC:27828	TRIQK	0	0	0	0	Background
HGNC:30452	CIBAR1	0	0	0	0	Background
HGNC:32310	RBM12B	0	0	0	0	Background
HGNC:28818	RBM12B-AS1	0	0	0	0	Background
HGNC:28396	TMEM67	0	0	0	0	Background
HGNC:9279	PDP1	0	0	0	0	Background
HGNC:1756	CDH17	0	0	0	0	Background
HGNC:4234	GEM	0	0	0	0	Background
HGNC:17228	RAD54B	0	0	0	0	Background
HGNC:43653	FSBP	0	0	0	0	Background
HGNC:24500	VIRMA	0	0	0	0	Background
HGNC:25966	ESRP1	0	0	0	0	Background
HGNC:27829	DPY19L4	0	0	0	0	Background
HGNC:26048	INTS8	0	0	0	0	Background
HGNC:1590	CCNE2	0	0	0	0	Background
HGNC:28625	NDUFAF6	0	0	0	0	Background
HGNC:18022	TP53INP1	0	0	0	0	Background
HGNC:20757	PLEKHF2	0	0	0	0	Background
HGNC:27232	CFAP418	0	0	0	0	Background
HGNC:4221	GDF6	0	0	0	0	Background
HGNC:12582	UQCRB	0	0	0	0	Background
HGNC:24258	MTERF3	0	0	0	0	Background
HGNC:9587	PTDSS1	0	0	0	0	Background
HGNC:10659	SDC2	0	1	1	0	ASD_only
HGNC:16910	CPQ	0	0	0	0	Background
HGNC:29367	TSPYL5	0	0	0	0	Background
HGNC:29608	MTDH	0	0	0	0	Background
HGNC:13646	LAPTM4B	0	0	0	0	Background
HGNC:6908	MATN2	0	0	0	0	Background
HGNC:10333	RPL30	0	0	0	0	Background
HGNC:26823	ERICH5	0	0	0	0	Background
HGNC:16897	RIDA	0	0	0	0	Background
HGNC:30129	POP1	0	0	0	0	Background
HGNC:25854	NIPAL2	0	0	0	0	Background
HGNC:11406	STK3	0	0	0	0	Background
HGNC:6301	KCNS2	0	0	0	0	Background
HGNC:15830	OSR2	0	0	0	0	Background
HGNC:2183	VPS13B	1	1	1	1	Overlap_raw
HGNC:2285	COX6C	0	0	0	0	Background
HGNC:24499	RGS22	0	0	0	0	Background
HGNC:28521	FBXO43	0	0	0	0	Background
HGNC:9198	POLR2K	0	0	0	0	Background
HGNC:11212	SPAG1	0	0	0	0	Background
HGNC:13432	RNF19A	0	0	0	0	Background
HGNC:27229	ANKRD46	0	0	0	0	Background
HGNC:28605	SNX31	0	0	0	0	Background
HGNC:8554	PABPC1	0	0	0	0	Background
HGNC:12855	YWHAZ	0	0	0	0	Background
HGNC:24992	ZNF706	0	0	0	0	Background
HGNC:2799	GRHL2	0	0	0	0	Background
HGNC:7655	NCALD	0	0	0	0	Background
HGNC:17296	RRM2B	0	0	0	0	Background
HGNC:16806	UBR5	0	1	1	0	ASD_only
HGNC:56265	LINC03047	0	0	0	0	Background
HGNC:8113	ODF1	0	0	0	0	Background
HGNC:11810	KLF10	0	0	0	0	Background
HGNC:16432	AZIN1	0	0	0	0	Background
HGNC:51558	MAILR	0	0	0	0	Background
HGNC:856	ATP6V1C1	0	0	0	0	Background
HGNC:28595	BAALC-AS2	0	0	0	0	Background
HGNC:14333	BAALC	0	0	0	0	Background
HGNC:4044	FZD6	0	0	0	0	Background
HGNC:18831	CTHRC1	0	0	0	0	Background
HGNC:29683	SLC25A32	0	0	0	0	Background
HGNC:24535	DCAF13	0	0	0	0	Background
HGNC:17283	RIMS2	0	0	0	0	Background
HGNC:3013	DPYS	0	0	0	0	Background
HGNC:18549	DCSTAMP	0	0	0	0	Background
HGNC:31708	LRP12	0	0	0	0	Background
HGNC:16700	ZFPM2	0	0	0	0	Background
HGNC:15822	OXR1	0	0	0	0	Background
HGNC:30655	ABRA	0	0	0	0	Background
HGNC:484	ANGPT1	0	0	0	0	Background
HGNC:28583	RSPO2	0	0	0	0	Background
HGNC:3277	EIF3E	0	0	0	0	Background
HGNC:28963	EMC2	0	0	0	0	Background
HGNC:26409	TMEM74	0	0	0	0	Background
HGNC:12299	TRHR	0	0	0	0	Background
HGNC:24306	NUDCD1	0	0	0	0	Background
HGNC:24449	ENY2	0	0	0	0	Background
HGNC:20313	PKHD1L1	0	0	0	0	Background
HGNC:3123	EBAG9	0	0	0	0	Background
HGNC:26011	SYBU	0	0	0	0	Background
HGNC:55741	SYBU-AS1	0	0	0	0	Background
HGNC:18861	KCNV1	0	0	0	0	Background
HGNC:19291	CSMD3	0	0	0	0	Background
HGNC:12340	TRPS1	0	0	0	0	Background
HGNC:3273	EIF3H	0	0	0	0	Background
HGNC:28224	UTP23	0	0	0	0	Background
HGNC:9811	RAD21	0	0	0	0	Background
HGNC:33842	AARD	0	0	0	0	Background
HGNC:20303	SLC30A8	0	0	0	0	Background
HGNC:23032	MED30	0	0	0	0	Background
HGNC:3512	EXT1	0	1	1	0	ASD_only
HGNC:31750	SAMD12	0	0	0	0	Background
HGNC:11909	TNFRSF11B	0	0	0	0	Background
HGNC:2220	COLEC10	0	0	0	0	Background
HGNC:13634	MAL2	0	0	0	0	Background
HGNC:7885	CCN3	0	0	0	0	Background
HGNC:3357	ENPP2	0	0	0	0	Background
HGNC:11536	TAF2	0	0	0	0	Background
HGNC:24453	DSCC1	0	0	0	0	Background
HGNC:22953	DEPTOR	0	0	0	0	Background
HGNC:2191	COL14A1	0	0	0	0	Background
HGNC:14278	MRPL13	0	0	0	0	Background
HGNC:7417	MTBP	0	0	0	0	Background
HGNC:11168	SNTB1	0	0	0	0	Background
HGNC:4819	HAS2	0	0	0	0	Background
HGNC:18513	ZHX2	0	0	0	0	Background
HGNC:28454	DERL1	0	0	0	0	Background
HGNC:30888	TBC1D31	0	1	1	0	ASD_only
HGNC:28210	SACK1A	0	0	0	0	Background
HGNC:25924	C8orf76	0	0	0	0	Background
HGNC:42975	ZHX1-C8orf76	0	0	0	0	Background
HGNC:12871	ZHX1	0	0	0	0	Background
HGNC:30123	ATAD2	0	0	0	0	Background
HGNC:25490	NTAQ1	0	0	0	0	Background
HGNC:16731	FBXO32	0	0	0	0	Background
HGNC:34435	KLHL38	0	0	0	0	Background
HGNC:536	ANXA13	0	0	0	0	Background
HGNC:26306	FAM91A1	0	0	0	0	Background
HGNC:28065	FER1L6	0	0	0	0	Background
HGNC:25203	TMEM65	0	0	0	0	Background
HGNC:26091	TYW2	0	0	0	0	Background
HGNC:17023	RNF139	0	0	0	0	Background
HGNC:24220	TATDN1	0	0	0	0	Background
HGNC:7704	NDUFB9	0	0	0	0	Background
HGNC:20443	MTSS1	0	0	0	0	Background
HGNC:26758	ZNF572	0	0	0	0	Background
HGNC:11279	SQLE	0	0	0	0	Background
HGNC:28984	WASHC5	0	0	0	0	Background
HGNC:26513	NSMCE2	0	0	0	0	Background
HGNC:16891	TRIB1	0	0	0	0	Background
HGNC:24166	LRATD2	0	0	0	0	Background
HGNC:9223	POU5F1B	0	0	0	0	Background
HGNC:7553	MYC	0	0	0	0	Background
HGNC:7151	GSDMC	0	0	0	0	Background
HGNC:25216	CYRIB	0	0	0	0	Background
HGNC:2720	ASAP1	0	0	0	0	Background
HGNC:239	ADCY8	0	0	0	0	Background
HGNC:28970	EFR3A	0	1	1	0	ASD_only
HGNC:8100	OC90	0	0	0	0	Background
HGNC:4904	HHLA1	0	0	0	0	Background
HGNC:6297	KCNQ3	0	1	1	0	ASD_only
HGNC:16725	DNAAF11	0	0	0	0	Background
HGNC:26572	TMEM71	0	0	0	0	Background
HGNC:24280	PHF20L1	0	0	0	0	Background
HGNC:11764	TG	0	0	0	0	Background
HGNC:10902	SLA	0	0	0	0	Background
HGNC:12769	CCN4	0	0	0	0	Background
HGNC:7679	NDRG1	0	0	0	0	Background
HGNC:10862	ST3GAL1	0	0	0	0	Background
HGNC:19899	ZFAT	0	0	0	0	Background
HGNC:18117	KHDRBS3	0	0	0	0	Background
HGNC:28029	FAM135B	0	0	0	0	Background
HGNC:22989	COL22A1	0	0	0	0	Background
HGNC:6283	KCNK9	0	0	0	0	Background
HGNC:30832	TRAPPC9	0	1	1	0	ASD_only
HGNC:17737	C8orf17	0	0	0	0	Background
HGNC:13544	CHRAC1	0	0	0	0	Background
HGNC:3263	AGO2	0	1	1	0	ASD_only
HGNC:9611	PTK2	0	0	0	0	Background
HGNC:29134	DENND3	0	0	0	0	Background
HGNC:29196	SLC45A4	0	0	0	0	Background
HGNC:56711	SLC45A4-AS1	0	0	0	0	Background
HGNC:4475	GPR20	0	0	0	0	Background
HGNC:9636	PTP4A3	0	0	0	0	Background
HGNC:56305	C8orf90	0	0	0	0	Background
HGNC:26437	TSNARE1	0	0	0	0	Background
HGNC:943	ADGRB1	0	0	0	0	Background
HGNC:648	ARC	0	0	0	0	Background
HGNC:9500	PSCA	0	0	0	0	Background
HGNC:24225	LY6K	0	0	0	0	Background
HGNC:29656	THEM6	0	0	0	0	Background
HGNC:18746	SLURP1	0	0	0	0	Background
HGNC:25215	LYPD2	0	0	0	0	Background
HGNC:29604	LYNX1	0	0	0	0	Background
HGNC:13348	LY6D	0	0	0	0	Background
HGNC:4375	GML	0	0	0	0	Background
HGNC:2591	CYP11B1	0	1	1	0	ASD_only
HGNC:2592	CYP11B2	0	0	0	0	Background
HGNC:6727	LY6E	0	0	0	0	Background
HGNC:26731	LY6S-AS1	0	0	0	0	Background
HGNC:52284	LY6L	0	0	0	0	Background
HGNC:6728	LY6H	0	0	0	0	Background
HGNC:24945	GPIHBP1	0	0	0	0	Background
HGNC:26786	ZFP41	0	0	0	0	Background
HGNC:4320	GLI4	0	0	0	0	Background
HGNC:25872	ZNF696	0	0	0	0	Background
HGNC:29787	TOP1MT	0	0	0	0	Background
HGNC:19973	RHPN1	0	0	0	0	Background
HGNC:23145	MAFA	0	0	0	0	Background
HGNC:28972	ZC3H3	0	0	0	0	Background
HGNC:25697	GSDMD	0	0	0	0	Background
HGNC:27814	MROH6	0	0	0	0	Background
HGNC:30450	NAPRT	0	0	0	0	Background
HGNC:3211	EEF1D	0	0	0	0	Background
HGNC:18336	TIGD5	0	0	0	0	Background
HGNC:25846	PYCR3	0	0	0	0	Background
HGNC:12390	GFUS	0	0	0	0	Background
HGNC:29084	ZNF623	0	0	0	0	Background
HGNC:27815	ZNF707	0	0	0	0	Background
HGNC:41910	CCDC166	0	0	0	0	Background
HGNC:24667	MAPK15	0	0	0	0	Background
HGNC:24797	SACK1H	0	0	0	0	Background
HGNC:30377	SCRIB	0	0	0	0	Background
HGNC:17042	PUF60	0	0	0	0	Background
HGNC:19339	NRBP2	0	0	0	0	Background
HGNC:15577	EPPK1	0	1	1	0	ASD_only
HGNC:9069	PLEC	0	0	0	0	Background
HGNC:25895	PARP10	0	0	0	0	Background
HGNC:4589	GRINA	0	0	0	0	Background
HGNC:30510	SPATC1	0	0	0	0	Background
HGNC:8149	OPLAH	0	0	0	0	Background
HGNC:18189	EXOSC4	0	0	0	0	Background
HGNC:4446	GPAA1	0	0	0	0	Background
HGNC:2579	CYC1	0	0	0	0	Background
HGNC:25321	SHARPIN	1	0	0	0	IEI_only
HGNC:24966	MAF1	0	0	0	0	Background
HGNC:26959	WDR97	0	0	0	0	Background
HGNC:24161	HGH1	0	0	0	0	Background
HGNC:26958	MROH1	0	0	0	0	Background
HGNC:15519	BOP1	0	0	0	0	Background
HGNC:5224	HSF1	0	0	0	0	Background
HGNC:2843	DGAT1	0	0	0	0	Background
HGNC:15950	SCRT1	0	0	0	0	Background
HGNC:30224	SLC52A2	0	0	0	0	Background
HGNC:13603	FBXL6	0	0	0	0	Background
HGNC:21738	ADCK5	0	0	0	0	Background
HGNC:2324	CPSF1	0	0	0	0	Background
HGNC:17129	SLC39A4	0	0	0	0	Background
HGNC:18178	VPS28	0	0	0	0	Background
HGNC:7801	TONSL	0	0	0	0	Background
HGNC:17806	ZFTRAF1	0	0	0	0	Background
HGNC:29530	KIFC2	0	0	0	0	Background
HGNC:3814	FOXH1	0	0	0	0	Background
HGNC:14941	PPP1R16A	0	0	0	0	Background
HGNC:4552	GPT	0	0	0	0	Background
HGNC:25157	SLC33A2	0	0	0	0	Background
HGNC:9949	RECQL4	1	0	0	0	IEI_only
HGNC:20419	LRRC14	0	0	0	0	Background
HGNC:28947	LRRC24	0	0	0	0	Background
HGNC:33826	C8orf82	0	0	0	0	Background
HGNC:29351	ARHGAP39	0	0	0	0	Background
HGNC:13045	ZNF251	0	0	0	0	Background
HGNC:13098	ZNF34	0	0	0	0	Background
HGNC:10368	RPL8	0	0	0	0	Background
HGNC:27984	ZNF517	0	1	1	0	ASD_only
HGNC:13139	ZNF7	0	0	0	0	Background
HGNC:17902	COMMD5	0	0	0	0	Background
HGNC:13044	ZNF250	0	0	0	0	Background
HGNC:12947	ZNF16	0	0	0	0	Background
HGNC:26104	C8orf33	0	0	0	0	Background
HGNC:3805	FOXD4	0	0	0	0	Background
HGNC:17134	ZNG1A	0	0	0	0	Background
HGNC:26436	DOCK8-AS1	0	0	0	0	Background
HGNC:19191	DOCK8	1	1	1	1	Overlap_raw
HGNC:19309	KANK1	0	1	1	0	ASD_only
HGNC:2934	DMRT1	0	0	0	0	Background
HGNC:13909	DMRT3	0	0	0	0	Background
HGNC:2935	DMRT2	0	0	0	0	Background
HGNC:11098	SMARCA2	0	1	1	0	ASD_only
HGNC:12698	VLDLR	0	0	0	0	Background
HGNC:19698	KCNV2	0	0	0	0	Background
HGNC:29676	PUM3	0	0	0	0	Background
HGNC:9984	RFX3	0	1	1	0	ASD_only
HGNC:28510	GLIS3	0	0	0	0	Background
HGNC:10939	SLC1A1	0	1	1	0	ASD_only
HGNC:25472	SPATA6L	0	0	0	0	Background
HGNC:23682	PLPP6	0	0	0	0	Background
HGNC:17179	CDC37L1	0	0	0	0	Background
HGNC:17376	AK3	0	0	0	0	Background
HGNC:17687	RCL1	0	0	0	0	Background
HGNC:6192	JAK2	0	0	0	0	Background
HGNC:6089	INSL6	0	0	0	0	Background
HGNC:6087	INSL4	0	0	0	0	Background
HGNC:10027	RLN2	0	0	0	0	Background
HGNC:10026	RLN1	0	0	0	0	Background
HGNC:23633	PLGRKT	0	0	0	0	Background
HGNC:17635	CD274	1	0	0	0	IEI_only
HGNC:18731	PDCD1LG2	0	0	0	0	Background
HGNC:17686	RIC1	0	0	0	0	Background
HGNC:23703	ERMP1	0	0	0	0	Background
HGNC:23378	BRD10	0	0	0	0	Background
HGNC:7124	MLANA	0	1	1	0	ASD_only
HGNC:9851	RANBP6	0	0	0	0	Background
HGNC:16028	IL33	0	0	0	0	Background
HGNC:23382	TPD52L3	0	0	0	0	Background
HGNC:12557	UHRF2	0	0	0	0	Background
HGNC:4313	GLDC	0	0	0	0	Background
HGNC:17071	KDM4C	0	1	1	0	ASD_only
HGNC:30536	DMAC1	0	0	0	0	Background
HGNC:9668	PTPRD	0	1	1	0	ASD_only
HGNC:12450	TYRP1	0	0	0	0	Background
HGNC:31452	LURAP1L	0	0	0	0	Background
HGNC:7208	MPDZ	0	0	0	0	Background
HGNC:7785	NFIB	0	1	1	0	ASD_only
HGNC:20750	ZDHHC21	0	0	0	0	Background
HGNC:1862	CER1	0	0	0	0	Background
HGNC:23399	FREM1	0	0	0	0	Background
HGNC:23704	TTC39B	0	0	0	0	Background
HGNC:11136	SNAPC3	0	0	0	0	Background
HGNC:9527	PSIP1	0	0	0	0	Background
HGNC:29828	CCDC171	0	0	0	0	Background
HGNC:19054	LINC03041	0	0	0	0	Background
HGNC:30988	BNC2	0	0	0	0	Background
HGNC:23432	CNTLN	0	0	0	0	Background
HGNC:10831	SH3GL2	0	0	0	0	Background
HGNC:14632	ADAMTSL1	0	0	0	0	Background
HGNC:28566	SAXO1	0	0	0	0	Background
HGNC:16963	RRAGA	0	0	0	0	Background
HGNC:25948	HAUS6	0	0	0	0	Background
HGNC:248	PLIN2	0	0	0	0	Background
HGNC:26079	DENND4C	0	0	0	0	Background
HGNC:10429	RPS6	0	0	0	0	Background
HGNC:23675	ACER2	0	0	0	0	Background
HGNC:10976	SLC24A2	0	1	1	0	ASD_only
HGNC:7136	MLLT3	0	0	0	0	Background
HGNC:23377	FOCAD	0	0	0	0	Background
HGNC:20920	HACD4	0	0	0	0	Background
HGNC:5434	IFNB1	0	0	0	0	Background
HGNC:5448	IFNW1	0	0	0	0	Background
HGNC:5424	IFNA21	0	0	0	0	Background
HGNC:5425	IFNA4	0	0	0	0	Background
HGNC:5428	IFNA7	0	0	0	0	Background
HGNC:5418	IFNA10	0	0	0	0	Background
HGNC:5421	IFNA16	0	0	0	0	Background
HGNC:5422	IFNA17	0	0	0	0	Background
HGNC:5420	IFNA14	0	0	0	0	Background
HGNC:5426	IFNA5	0	0	0	0	Background
HGNC:18732	KLHL9	0	0	0	0	Background
HGNC:5427	IFNA6	0	0	0	0	Background
HGNC:5419	IFNA13	0	0	0	0	Background
HGNC:5423	IFNA2	0	0	0	0	Background
HGNC:5429	IFNA8	0	0	0	0	Background
HGNC:5417	IFNA1	0	0	0	0	Background
HGNC:18163	IFNE	0	0	0	0	Background
HGNC:7413	MTAP	0	0	0	0	Background
HGNC:23831	CDKN2A-AS1	0	0	0	0	Background
HGNC:1787	CDKN2A	0	0	0	0	Background
HGNC:1788	CDKN2B	0	0	0	0	Background
HGNC:13826	DMRTA1	0	0	0	0	Background
HGNC:3313	ELAVL2	0	1	1	0	ASD_only
HGNC:31421	IZUMO3	0	0	0	0	Background
HGNC:31010	TUSC1	0	0	0	0	Background
HGNC:25834	CAAP1	0	0	0	0	Background
HGNC:9043	PLAA	0	0	0	0	Background
HGNC:21424	IFT74	0	0	0	0	Background
HGNC:23379	LRRC19	0	0	0	0	Background
HGNC:11724	TEK	0	1	1	0	ASD_only
HGNC:1359	EQTN	0	0	0	0	Background
HGNC:23825	MOB3B	0	0	0	0	Background
HGNC:21714	IFNK	0	0	0	0	Background
HGNC:28337	C9orf72	0	0	0	0	Background
HGNC:21207	LINGO2	0	0	0	0	Background
HGNC:117	ACO1	0	0	0	0	Background
HGNC:19102	RIGI	0	0	0	0	Background
HGNC:21653	TOPORS	0	0	0	0	Background
HGNC:7701	NDUFB6	0	0	0	0	Background
HGNC:18056	TAF1L	0	0	0	0	Background
HGNC:33816	TMEM215	0	0	0	0	Background
HGNC:15984	APTX	0	0	0	0	Background
HGNC:5229	DNAJA1	0	0	0	0	Background
HGNC:18247	SMU1	0	0	0	0	Background
HGNC:924	B4GALT1	0	0	0	0	Background
HGNC:16646	SPINK4	0	0	0	0	Background
HGNC:937	BAG1	0	0	0	0	Background
HGNC:26942	CHMP5	0	0	0	0	Background
HGNC:7803	NFX1	0	0	0	0	Background
HGNC:640	AQP7	0	0	0	0	Background
HGNC:636	AQP3	0	0	0	0	Background
HGNC:19910	NOL6	0	0	0	0	Background
HGNC:23644	ANKRD18B	0	0	0	0	Background
HGNC:9486	PRSS3	0	0	0	0	Background
HGNC:19907	UBE2R2	0	0	0	0	Background
HGNC:14185	UBAP2	0	0	0	0	Background
HGNC:19911	DCAF12	0	0	0	0	Background
HGNC:12461	UBAP1	0	0	0	0	Background
HGNC:19916	KIF24	0	0	0	0	Background
HGNC:8049	NUDT2	0	0	0	0	Background
HGNC:19918	MYORG	0	0	0	0	Background
HGNC:19919	SPMIP6	0	0	0	0	Background
HGNC:19920	FAM219A	0	0	0	0	Background
HGNC:2954	DNAI1	0	0	0	0	Background
HGNC:24838	ENHO	0	0	0	0	Background
HGNC:2170	CNTFR	0	0	0	0	Background
HGNC:19909	RPP25L	0	0	0	0	Background
HGNC:2713	DCTN3	0	0	0	0	Background
HGNC:21209	ARID3C	0	0	0	0	Background
HGNC:8157	SIGMAR1	0	0	0	0	Background
HGNC:4135	GALT	0	0	0	0	Background
HGNC:5967	IL11RA	0	0	0	0	Background
HGNC:10626	CCL27	0	0	0	0	Background
HGNC:10617	CCL19	0	0	0	0	Background
HGNC:10620	CCL21	0	0	0	0	Background
HGNC:41911	SPATA31F1	0	0	0	0	Background
HGNC:29180	PHF24	0	0	0	0	Background
HGNC:14887	DNAJB5	0	0	0	0	Background
HGNC:31418	SPATA31G1	0	0	0	0	Background
HGNC:12666	VCP	0	0	0	0	Background
HGNC:3588	FANCG	1	0	0	0	IEI_only
HGNC:23215	PIGO	0	0	0	0	Background
HGNC:14559	STOML2	0	0	0	0	Background
HGNC:25666	ATOSB	0	0	0	0	Background
HGNC:12566	UNC13B	0	0	0	0	Background
HGNC:23625	RUSC2	0	0	0	0	Background
HGNC:34242	CIMIP2B	0	0	0	0	Background
HGNC:11731	TESK1	0	0	0	0	Background
HGNC:1696	CD72	0	0	0	0	Background
HGNC:17710	SIT1	0	0	0	0	Background
HGNC:28465	CCDC107	0	0	0	0	Background
HGNC:25909	ARHGEF39	0	0	0	0	Background
HGNC:1383	CA9	0	0	0	0	Background
HGNC:12011	TPM2	0	0	0	0	Background
HGNC:11845	TLN1	0	0	0	0	Background
HGNC:2347	CREB3	0	0	0	0	Background
HGNC:18986	GBA2	0	0	0	0	Background
HGNC:21965	RGP1	0	0	0	0	Background
HGNC:29663	MSMP	0	0	0	0	Background
HGNC:7944	NPR2	0	0	0	0	Background
HGNC:14105	SPAG8	0	0	0	0	Background
HGNC:18344	HINT2	0	0	0	0	Background
HGNC:21427	TMEM8B	0	0	0	0	Background
HGNC:30762	FAM221B	0	0	0	0	Background
HGNC:15108	OR13J1	0	0	0	0	Background
HGNC:33872	HRCT1	0	0	0	0	Background
HGNC:8276	OR2S2	0	0	0	0	Background
HGNC:11345	RECK	0	0	0	0	Background
HGNC:18007	GLIPR2	0	0	0	0	Background
HGNC:1568	CCIN	0	1	1	0	ASD_only
HGNC:2090	CLTA	0	0	0	0	Background
HGNC:23657	GNE	0	0	0	0	Background
HGNC:18052	RNF38	0	1	1	0	ASD_only
HGNC:16870	MELK	0	0	0	0	Background
HGNC:8619	PAX5	1	1	1	1	Overlap_raw
HGNC:26209	ZCCHC7	0	0	0	0	Background
HGNC:4570	GRHPR	0	0	0	0	Background
HGNC:23836	ZBTB5	0	0	0	0	Background
HGNC:17631	POLR1E	0	0	0	0	Background
HGNC:13589	FBXO10	0	0	0	0	Background
HGNC:31369	TOMM5	0	0	0	0	Background
HGNC:29159	FRMPD1	0	0	0	0	Background
HGNC:26454	TRMT10B	0	0	0	0	Background
HGNC:17944	EXOSC3	0	0	0	0	Background
HGNC:23686	DCAF10	0	0	0	0	Background
HGNC:23323	SLC25A51	0	0	0	0	Background
HGNC:10838	SHB	0	0	0	0	Background
HGNC:407	ALDH1B1	0	0	0	0	Background
HGNC:20081	IGFBPL1	0	0	0	0	Background
HGNC:23643	ANKRD18A	0	0	0	0	Background
HGNC:13834	CNTNAP3	0	1	1	0	ASD_only
HGNC:23394	SPATA31A1	0	0	0	0	Background
HGNC:32003	SPATA31A3	0	0	0	0	Background
HGNC:25226	ZNF658	0	0	0	0	Background
HGNC:32005	SPATA31A5	0	0	0	0	Background
HGNC:31979	ANKRD20A2P	0	0	0	0	Background
HGNC:31978	ZNG1F	0	0	0	0	Background
HGNC:32006	SPATA31A6	0	0	0	0	Background
HGNC:32035	CNTNAP3B	0	0	0	0	Background
HGNC:23668	FAM27C	0	0	0	0	Background
HGNC:32013	FAM27E2	0	0	0	0	Background
HGNC:32015	FAM27D1	0	0	0	0	Background
HGNC:32007	SPATA31A7	0	0	0	0	Background
HGNC:28655	FAM27E3	0	0	0	0	Background
HGNC:23667	FAM27B	0	0	0	0	Background
HGNC:23665	ANKRD20A1	0	0	0	0	Background
HGNC:31986	FOXD4L6	0	0	0	0	Background
HGNC:31982	ANKRD20A4P	0	0	0	0	Background
HGNC:18522	FOXD4L5	0	0	0	0	Background
HGNC:23762	FOXD4L4	0	0	0	0	Background
HGNC:24584	ZNG1E	0	0	0	0	Background
HGNC:18519	ZNG1C	0	0	0	0	Background
HGNC:18523	FOXD4L3	0	0	0	0	Background
HGNC:8908	PGM5	0	0	0	0	Background
HGNC:28537	TMEM252	0	0	0	0	Background
HGNC:8995	PIP5K1B	0	0	0	0	Background
HGNC:23490	PABIR1	0	0	0	0	Background
HGNC:9382	PRKACG	0	0	0	0	Background
HGNC:3951	FXN	0	0	0	0	Background
HGNC:11828	TJP2	0	0	0	0	Background
HGNC:24820	ENTREP1	0	0	0	0	Background
HGNC:578	APBA1	0	0	0	0	Background
HGNC:30449	PTAR1	0	0	0	0	Background
HGNC:31422	CFAP95	0	0	0	0	Background
HGNC:23673	MAMDC2	0	0	0	0	Background
HGNC:20465	SMC5	0	0	0	0	Background
HGNC:1123	KLF9	0	0	0	0	Background
HGNC:17992	TRPM3	0	0	0	0	Background
HGNC:11869	CEMIP2	0	0	0	0	Background
HGNC:24278	ABHD17B	0	0	0	0	Background
HGNC:28784	C9orf85	0	0	0	0	Background
HGNC:27037	C9orf57	0	0	0	0	Background
HGNC:4212	GDA	0	1	1	0	ASD_only
HGNC:13008	ZFAND5	0	0	0	0	Background
HGNC:16513	TMC1	0	0	0	0	Background
HGNC:402	ALDH1A1	0	0	0	0	Background
HGNC:533	ANXA1	0	1	1	0	ASD_only
HGNC:10259	RORB	0	1	1	0	ASD_only
HGNC:17995	TRPM6	0	0	0	0	Background
HGNC:23433	C9orf40	0	0	0	0	Background
HGNC:23435	CARNMT1	0	0	0	0	Background
HGNC:26057	NMRK1	0	0	0	0	Background
HGNC:8510	OSTF1	0	0	0	0	Background
HGNC:8747	PCSK5	0	0	0	0	Background
HGNC:30324	RFK	0	0	0	0	Background
HGNC:4203	GCNT1	0	0	0	0	Background
HGNC:25209	PRUNE2	0	1	1	0	ASD_only
HGNC:23315	FOXB2	0	0	0	0	Background
HGNC:1908	VPS13A	0	0	0	0	Background
HGNC:4382	GNA14	0	0	0	0	Background
HGNC:4390	GNAQ	0	0	0	0	Background
HGNC:25740	CEP78	0	0	0	0	Background
HGNC:19129	PSAT1	0	0	0	0	Background
HGNC:11840	TLE4	0	0	0	0	Background
HGNC:11837	TLE1	0	0	0	0	Background
HGNC:37283	SPATA31D1	0	0	0	0	Background
HGNC:26464	RASEF	0	0	0	0	Background
HGNC:24125	FRMD3	0	0	0	0	Background
HGNC:31367	IDNK	0	0	0	0	Background
HGNC:12508	UBQLN1	0	0	0	0	Background
HGNC:17496	GKAP1	0	0	0	0	Background
HGNC:18632	KIF27	0	0	0	0	Background
HGNC:28144	QNG1	0	0	0	0	Background
HGNC:5044	HNRNPK	0	1	1	0	ASD_only
HGNC:25764	RMI1	0	0	0	0	Background
HGNC:16484	SLC28A3	0	0	0	0	Background
HGNC:8032	NTRK2	0	0	0	0	Background
HGNC:17258	AGTPBP1	0	0	0	0	Background
HGNC:24340	NAA35	0	0	0	0	Background
HGNC:15451	GOLM1	0	0	0	0	Background
HGNC:31456	C9orf153	0	0	0	0	Background
HGNC:28660	ISCA1	0	0	0	0	Background
HGNC:25817	TUT7	0	0	0	0	Background
HGNC:4165	GAS1	0	0	0	0	Background
HGNC:33817	LINC02872	0	0	0	0	Background
